TID,Sex,Price,Category,Color,Size,Brand,Material,Origin,Sales_channel,Season
50246,female,8,8,2,4,4,0,3,4,2
50247,male,19,6,3,3,1,9,1,0,3
50248,female,3,6,1,3,5,1,6,0,2
50249,male,6,6,2,7,3,4,5,2,2
50250,male,17,3,3,3,7,6,4,3,2
50251,female,17,5,2,4,2,8,2,1,0
50252,female,15,5,3,7,5,5,4,1,3
50253,female,13,6,1,6,5,4,0,3,2
50254,male,2,1,0,4,4,5,1,4,2
50255,female,8,10,2,7,0,8,3,0,1
50256,male,14,7,7,1,3,0,1,4,2
50257,male,1,5,6,7,1,9,0,0,3
50258,male,7,0,5,2,7,3,1,0,3
50259,female,18,9,4,6,1,7,0,0,0
50260,female,6,5,3,7,4,5,2,1,1
50261,female,9,11,2,1,0,7,3,0,1
50262,male,18,10,3,1,1,9,3,2,2
50263,female,8,11,7,5,4,3,3,1,3
50264,male,8,2,8,5,5,1,0,2,1
50265,female,3,1,5,1,2,1,3,0,2
50266,female,3,3,3,0,3,8,2,2,2
50267,male,4,3,9,5,1,9,5,0,3
50268,male,5,10,9,3,6,8,3,0,3
50269,male,19,0,1,6,1,0,3,0,1
50270,male,14,7,1,3,1,3,1,3,0
50271,male,8,0,9,6,4,8,4,0,3
50272,female,10,7,0,0,3,1,2,0,3
50273,female,0,2,4,6,0,0,2,2,3
50274,male,8,9,3,4,7,5,0,1,3
50275,male,1,11,6,3,2,6,3,3,1
50276,male,17,6,3,7,4,8,2,0,2
50277,male,13,10,3,1,1,0,3,2,2
50278,female,16,5,9,7,1,3,6,0,1
50279,female,1,9,7,5,3,3,2,2,0
50280,female,8,6,5,6,0,1,0,2,2
50281,male,8,4,4,7,6,8,6,4,0
50282,female,17,10,5,5,4,2,2,2,0
50283,male,4,8,6,4,1,8,4,3,3
50284,male,3,11,6,2,5,2,5,4,1
50285,female,18,7,6,5,6,1,2,0,1
50286,male,19,4,3,4,0,1,4,0,2
50287,male,11,9,4,4,4,7,5,0,0
50288,male,6,2,8,4,3,5,6,1,3
50289,male,10,5,5,0,2,4,3,4,2
50290,female,10,9,6,3,2,0,6,2,0
50291,male,4,9,4,4,4,5,6,3,3
50292,female,17,6,0,7,7,9,2,3,2
50293,male,16,10,2,7,1,8,4,0,0
50294,male,13,6,1,5,7,4,6,0,3
50295,male,13,6,8,7,1,9,2,2,3
50296,male,14,0,0,5,4,0,5,0,2
50297,female,10,2,1,3,4,0,1,2,2
50298,female,4,4,8,4,3,2,5,1,0
50299,female,17,8,1,5,4,7,2,1,0
50300,female,2,1,5,1,2,2,0,1,2
50301,male,4,1,9,7,3,9,0,2,2
50302,female,12,4,8,1,0,4,5,2,2
50303,male,16,9,5,5,4,6,3,1,1
50304,male,19,8,7,1,3,3,1,3,0
50305,male,11,0,3,6,4,9,0,1,0
50306,female,13,8,0,6,0,0,2,2,2
50307,male,16,8,0,2,1,5,5,0,0
50308,female,19,9,3,2,5,0,2,2,3
50309,female,5,6,2,1,4,4,3,1,2
50310,female,19,10,4,7,4,5,5,3,1
50311,female,17,7,3,5,0,7,5,3,3
50312,male,5,7,4,6,5,9,3,3,0
50313,male,12,3,1,1,7,1,0,1,2
50314,male,7,4,6,5,6,5,5,3,2
50315,male,13,2,5,4,1,3,6,2,1
50316,male,3,7,5,7,0,0,3,2,1
50317,male,19,8,8,4,4,8,4,2,3
50318,female,7,6,9,3,0,9,1,4,3
50319,male,18,3,5,1,0,2,5,2,3
50320,male,18,7,7,6,0,9,2,1,3
50321,male,6,8,4,6,7,8,0,2,3
50322,female,0,8,6,4,4,0,6,1,0
50323,male,19,4,2,3,4,7,0,4,1
50324,female,18,10,6,5,2,3,5,3,1
50325,male,4,0,2,6,4,0,0,2,3
50326,female,13,3,0,0,2,6,3,2,1
50327,male,12,0,1,0,1,4,2,1,0
50328,female,7,5,5,7,0,2,1,3,3
50329,male,5,9,1,6,1,7,4,3,1
50330,female,5,5,0,0,4,5,2,1,3
50331,male,18,9,2,0,3,1,3,3,3
50332,male,5,0,8,1,7,0,3,1,2
50333,male,15,8,4,6,0,4,4,3,1
50334,female,6,0,2,5,7,1,6,0,3
50335,male,9,6,6,1,6,9,2,0,2
50336,male,18,0,3,5,2,1,1,1,2
50337,female,12,2,4,1,7,2,0,4,3
50338,male,8,0,5,7,5,0,3,0,2
50339,male,2,9,5,1,4,0,2,4,3
50340,male,17,11,6,5,7,4,0,2,1
50341,female,13,11,4,0,1,7,2,0,3
50342,female,0,5,6,5,5,6,6,4,2
50343,female,16,11,5,1,7,7,6,3,2
50344,male,2,0,5,4,3,6,0,1,1
50345,female,2,9,4,6,1,9,4,0,0
50346,male,18,1,2,3,0,4,6,3,1
50347,male,4,7,9,2,7,6,1,4,3
50348,male,0,9,5,0,1,2,4,3,2
50349,male,13,2,1,1,0,3,6,3,0
50350,female,10,6,3,5,7,7,1,3,0
50351,female,1,3,7,1,7,5,1,0,0
50352,male,11,7,3,6,3,4,0,2,3
50353,male,9,6,6,0,7,4,2,2,3
50354,male,9,11,9,3,5,2,5,0,3
50355,male,17,8,2,1,2,7,3,0,2
50356,female,4,2,5,1,1,8,0,0,2
50357,male,8,1,0,1,2,9,2,1,0
50358,male,16,4,6,6,3,6,6,4,2
50359,female,9,8,6,2,4,4,3,0,3
50360,female,13,1,3,6,5,4,1,4,0
50361,male,18,11,9,3,7,1,6,4,3
50362,male,11,1,1,1,3,7,0,0,2
50363,female,5,2,3,5,3,4,6,0,0
50364,male,18,1,8,7,6,2,3,4,1
50365,male,15,4,2,7,4,8,3,3,2
50366,male,4,11,9,3,6,1,2,1,0
50367,female,3,10,5,1,4,1,4,2,0
50368,female,9,2,4,2,5,8,0,2,3
50369,female,13,7,2,4,3,0,1,1,3
50370,female,16,11,7,4,4,8,1,1,3
50371,male,16,7,1,1,1,3,6,0,0
50372,male,18,5,1,0,4,2,3,2,3
50373,male,18,9,4,6,3,6,5,2,3
50374,female,11,4,8,7,5,1,0,1,1
50375,female,14,5,1,5,1,4,2,1,0
50376,male,8,0,7,6,7,2,2,1,0
50377,male,5,4,8,5,1,9,6,3,2
50378,male,16,4,3,7,6,1,4,3,0
50379,male,9,10,7,3,3,7,5,2,2
50380,male,16,5,8,5,2,1,2,4,2
50381,male,1,9,4,6,4,7,5,3,2
50382,female,4,6,2,1,1,9,5,3,1
50383,male,10,0,5,1,6,7,3,1,2
50384,male,18,7,6,2,7,8,4,3,0
50385,female,12,0,8,0,6,2,5,4,2
50386,male,0,5,0,3,0,9,4,1,0
50387,female,6,9,5,2,2,6,4,3,1
50388,female,12,0,1,2,1,3,1,2,1
50389,female,1,7,5,5,7,3,3,4,1
50390,female,6,2,7,1,1,4,1,1,2
50391,female,18,10,7,0,7,6,3,4,2
50392,male,19,7,7,4,0,7,3,3,1
50393,male,2,5,9,7,5,7,2,0,3
50394,female,0,11,7,3,2,6,1,0,1
50395,male,13,2,2,1,3,5,0,2,3
50396,female,19,0,2,1,0,5,0,2,0
50397,male,12,10,2,5,6,2,4,2,2
50398,female,8,6,7,2,3,1,3,0,1
50399,female,11,8,8,1,2,6,4,0,2
50400,female,18,9,6,0,6,4,4,0,3
50401,female,14,5,1,7,3,5,0,4,0
50402,female,3,2,4,2,5,8,0,2,1
50403,male,7,10,0,2,1,9,4,2,3
50404,male,10,1,4,2,6,8,4,4,2
50405,male,18,7,3,4,6,8,1,1,1
50406,male,2,9,4,7,7,3,1,2,3
50407,female,10,8,6,5,5,5,6,2,1
50408,female,5,11,7,0,2,7,6,2,3
50409,female,4,8,5,5,2,3,0,3,2
50410,female,4,6,2,4,6,5,3,3,2
50411,male,3,7,5,0,1,7,3,2,3
50412,female,2,2,2,5,1,6,0,0,1
50413,male,3,1,5,5,4,8,2,2,0
50414,female,1,3,3,0,2,3,1,4,3
50415,female,10,7,5,7,2,0,4,1,1
50416,female,11,6,1,3,5,7,0,3,2
50417,female,5,2,6,4,6,8,2,2,2
50418,male,0,5,3,7,1,4,5,0,0
50419,male,0,10,9,4,4,3,3,2,0
50420,female,3,8,2,7,3,3,2,0,0
50421,female,9,11,8,0,0,9,1,1,3
50422,male,15,2,7,7,5,9,3,4,3
50423,male,5,2,2,7,2,1,1,0,0
50424,female,8,3,7,3,6,4,4,1,2
50425,male,10,2,9,7,4,4,1,0,2
50426,male,19,2,0,4,6,7,1,1,2
50427,male,19,0,2,0,6,3,4,3,1
50428,female,5,0,6,1,3,5,5,3,1
50429,male,18,9,7,1,2,8,1,0,3
50430,female,19,9,0,1,3,7,1,1,2
50431,female,15,1,0,5,0,5,6,0,1
50432,male,11,11,3,5,0,7,3,3,3
50433,female,18,3,8,3,3,9,4,0,1
50434,male,1,2,3,0,1,6,1,2,3
50435,male,4,11,7,7,4,1,3,0,1
50436,male,0,6,4,5,3,2,5,1,3
50437,female,9,9,6,3,5,3,0,1,3
50438,male,9,11,8,6,5,5,1,4,3
50439,male,17,9,4,1,4,1,3,0,1
50440,male,18,2,2,6,7,6,4,4,3
50441,female,18,4,4,3,6,2,0,1,0
50442,male,7,1,8,2,3,9,3,3,2
50443,female,1,0,4,0,5,6,5,2,2
50444,male,9,4,1,4,0,8,6,4,3
50445,male,14,6,9,5,2,8,0,2,1
50446,female,17,0,1,2,4,5,6,4,1
50447,male,5,0,8,6,1,5,6,2,0
50448,male,16,7,2,5,6,0,2,3,0
50449,male,15,0,2,2,3,9,1,0,2
50450,female,2,3,8,3,4,6,6,4,0
50451,female,11,3,8,1,2,8,6,1,3
50452,female,3,10,6,0,5,2,4,1,2
50453,female,6,4,6,3,4,8,0,0,2
50454,male,17,3,6,2,1,7,6,2,3
50455,female,13,0,8,3,3,1,3,2,2
50456,female,9,1,0,0,4,0,1,2,2
50457,male,1,8,2,0,2,0,2,2,3
50458,male,13,2,4,5,3,9,5,0,0
50459,female,14,11,9,6,6,7,0,4,1
50460,female,16,1,0,6,2,8,6,2,1
50461,male,3,5,8,3,3,8,2,2,0
50462,male,10,0,9,4,2,6,5,1,0
50463,male,4,2,8,5,7,1,5,1,1
50464,male,19,7,7,5,4,8,5,3,2
50465,female,13,6,1,6,0,4,1,3,3
50466,female,1,2,3,3,5,8,0,0,2
50467,male,8,11,5,3,1,4,1,2,3
50468,male,16,11,7,4,0,2,4,0,2
50469,male,13,8,5,4,6,9,2,4,1
50470,female,7,7,5,1,3,7,4,3,0
50471,female,0,3,9,0,0,1,2,3,3
50472,female,3,6,3,5,5,6,2,3,2
50473,male,11,1,3,0,4,1,4,2,3
50474,female,2,7,2,6,0,2,5,4,3
50475,female,12,5,1,7,1,9,0,1,1
50476,male,18,1,8,2,7,8,4,2,2
50477,male,18,10,2,7,2,1,3,3,3
50478,male,2,5,0,4,2,7,6,3,2
50479,male,13,4,7,1,6,5,4,1,2
50480,male,18,6,8,0,2,1,1,4,3
50481,male,3,1,8,7,5,1,2,1,0
50482,male,19,0,9,3,3,3,4,0,2
50483,male,5,2,2,7,2,1,6,4,3
50484,male,9,11,4,6,1,5,4,4,2
50485,male,2,4,4,6,0,6,2,2,0
50486,male,4,2,2,0,4,1,0,4,1
50487,male,5,1,3,7,5,3,3,0,3
50488,female,2,5,5,6,0,9,0,2,1
50489,female,8,9,9,5,7,9,5,1,0
50490,female,13,3,0,7,7,9,1,1,0
50491,female,14,2,0,3,6,6,1,4,2
50492,female,18,9,0,5,2,1,6,1,3
50493,male,9,7,1,2,7,5,6,4,0
50494,male,0,4,6,0,0,4,2,4,3
50495,female,6,8,3,4,7,0,1,1,1
50496,female,5,6,1,0,7,7,4,4,1
50497,female,4,1,9,0,0,3,5,1,2
50498,female,16,9,4,3,7,7,2,1,3
50499,female,8,7,5,5,5,2,3,1,0
50500,female,6,2,8,0,3,0,2,2,2
50501,male,8,4,8,4,2,5,1,0,2
50502,female,13,3,5,7,0,2,4,4,3
50503,male,2,6,6,7,1,6,5,0,2
50504,female,15,7,4,2,4,4,5,3,1
50505,male,12,9,1,4,3,2,4,4,1
50506,male,2,6,1,4,6,7,1,3,3
50507,female,5,1,2,0,0,6,4,0,3
50508,female,7,1,2,7,3,8,0,0,1
50509,male,5,8,5,4,3,8,0,2,0
50510,female,2,10,0,5,1,4,5,0,3
50511,male,19,6,5,6,5,4,3,0,1
50512,female,3,2,9,3,6,9,6,0,1
50513,male,11,5,2,0,0,8,5,1,1
50514,male,9,2,4,2,3,8,1,4,3
50515,male,10,9,4,3,3,3,1,3,3
50516,female,12,8,2,6,1,0,2,4,1
50517,female,10,10,5,2,5,2,6,1,0
50518,female,8,4,8,4,1,9,3,3,2
50519,male,8,6,7,3,0,7,4,1,1
50520,male,16,6,2,2,1,9,6,3,3
50521,female,6,7,0,5,0,4,1,1,1
50522,male,14,8,7,6,7,2,4,0,3
50523,male,12,11,9,2,1,9,6,4,0
50524,male,11,2,1,7,2,6,0,0,2
50525,female,14,3,7,1,4,7,4,4,0
50526,male,14,5,2,3,1,1,2,0,3
50527,male,15,6,1,5,6,7,6,2,3
50528,female,11,3,1,1,4,3,3,1,1
50529,male,16,1,5,6,0,5,3,0,0
50530,male,3,4,7,6,6,1,3,1,0
50531,male,17,9,4,5,2,5,3,1,0
50532,male,7,5,1,4,2,8,5,4,0
50533,female,11,4,3,7,4,0,6,3,1
50534,male,7,7,4,7,2,1,0,3,1
50535,male,17,1,2,2,1,6,4,1,2
50536,male,16,3,5,4,7,5,5,0,1
50537,female,12,5,8,1,6,8,1,0,3
50538,male,1,1,3,3,3,4,5,3,1
50539,male,4,5,4,4,1,3,6,3,3
50540,male,4,6,8,6,4,2,2,2,1
50541,female,17,10,8,4,7,1,3,2,0
50542,female,4,1,2,0,3,7,2,4,0
50543,male,6,11,8,0,2,0,2,3,2
50544,male,18,3,3,6,2,3,1,2,3
50545,female,6,1,1,6,6,1,0,2,0
50546,male,9,0,8,5,5,5,6,2,3
50547,female,7,8,1,4,5,8,5,3,1
50548,male,4,0,4,2,0,8,0,1,2
50549,male,3,8,7,7,0,0,2,4,2
50550,male,13,4,6,3,0,9,5,0,2
50551,male,9,10,1,5,2,3,5,2,2
50552,male,12,10,3,2,6,0,3,1,1
50553,male,19,5,2,6,1,0,3,3,0
50554,male,18,9,4,3,7,2,3,1,2
50555,female,5,8,6,4,0,9,0,3,2
50556,male,16,11,0,7,0,7,1,3,3
50557,female,8,3,1,6,0,9,2,4,3
50558,female,11,9,8,7,1,2,3,4,0
50559,male,12,10,7,4,0,1,6,4,3
50560,male,18,9,2,0,4,0,2,1,1
50561,male,1,5,0,2,2,6,3,4,1
50562,male,1,1,5,7,4,8,3,4,2
50563,male,4,6,6,1,2,0,4,0,1
50564,male,6,3,7,1,4,7,2,2,2
50565,female,10,2,9,5,6,4,3,2,0
50566,female,6,6,3,1,3,3,3,3,2
50567,female,8,6,5,7,6,8,0,2,2
50568,female,6,8,3,2,5,7,1,2,2
50569,male,3,2,7,7,4,7,0,0,2
50570,female,4,9,1,3,0,0,6,0,2
50571,female,19,5,9,5,4,7,5,4,3
50572,female,15,0,0,2,4,0,5,4,0
50573,male,19,5,3,2,1,7,1,1,2
50574,male,11,0,6,4,3,0,6,0,0
50575,male,2,11,6,6,1,0,0,2,3
50576,male,2,5,6,6,3,8,0,2,1
50577,male,2,0,4,5,3,0,3,1,3
50578,female,18,11,5,1,0,8,2,3,0
50579,female,0,10,9,5,3,1,1,1,1
50580,female,10,2,1,7,5,4,6,4,1
50581,male,12,9,8,3,2,8,0,0,3
50582,female,15,2,0,4,0,6,0,3,1
50583,female,4,2,7,7,3,4,4,0,1
50584,male,1,6,1,3,0,8,3,3,2
50585,male,2,1,6,1,0,2,4,1,1
50586,male,11,1,3,4,7,6,0,2,1
50587,male,16,8,7,0,0,4,6,2,3
50588,male,15,11,7,5,7,1,1,2,1
50589,male,14,10,2,7,7,8,3,4,3
50590,female,18,5,2,0,3,1,0,0,0
50591,female,3,6,5,6,0,3,5,0,1
50592,female,7,7,9,5,5,4,3,4,0
50593,male,11,10,4,7,6,3,3,2,0
50594,female,3,11,1,5,5,7,5,2,2
50595,female,18,9,4,4,0,8,1,4,2
50596,female,10,0,1,3,1,0,5,3,1
50597,male,9,8,4,1,0,6,5,1,3
50598,male,0,1,8,1,7,4,0,2,1
50599,female,12,9,0,4,6,4,0,4,1
50600,male,15,0,2,1,3,3,5,1,0
50601,female,13,5,0,2,0,3,1,2,3
50602,female,11,11,5,1,0,3,6,4,2
50603,female,6,10,6,3,2,0,2,4,1
50604,male,7,11,3,6,3,6,5,2,0
50605,female,12,6,2,5,5,5,6,3,3
50606,female,6,8,1,1,3,3,3,1,1
50607,male,3,2,7,7,1,9,5,4,3
50608,male,2,7,5,1,6,9,2,0,3
50609,female,16,5,3,4,3,7,2,1,0
50610,male,6,6,1,6,5,8,5,4,0
50611,male,16,5,6,5,7,1,4,2,3
50612,female,3,7,0,3,3,1,5,4,1
50613,male,10,7,1,7,4,8,3,1,1
50614,male,16,5,8,3,5,6,0,2,3
50615,female,10,3,2,5,4,2,0,0,1
50616,female,15,8,1,0,1,6,6,3,1
50617,male,19,11,6,5,3,8,5,3,1
50618,female,17,6,6,0,2,8,6,2,0
50619,female,8,7,6,6,0,3,1,1,0
50620,female,3,9,2,0,4,8,1,2,1
50621,female,11,3,2,7,5,9,6,1,2
50622,female,16,9,9,1,6,9,3,4,0
50623,male,12,11,7,2,1,1,3,3,3
50624,male,15,5,2,3,4,9,1,2,0
50625,female,8,8,7,7,5,8,2,3,2
50626,female,18,9,8,4,5,6,1,0,0
50627,female,9,10,7,4,5,5,2,4,1
50628,female,19,9,3,2,3,1,6,1,3
50629,male,4,9,1,6,0,9,5,0,3
50630,male,16,11,3,3,7,4,4,1,2
50631,female,14,5,2,1,3,1,0,4,2
50632,female,0,4,3,6,1,6,1,1,0
50633,male,16,6,5,3,5,6,0,3,2
50634,male,11,7,2,7,0,5,5,4,3
50635,female,0,7,8,2,6,0,1,3,3
50636,male,17,10,2,7,7,9,2,4,2
50637,male,17,7,3,7,3,8,5,3,3
50638,female,12,5,1,6,4,6,3,2,2
50639,female,16,7,2,2,4,1,0,2,2
50640,male,11,8,4,4,0,7,5,1,1
50641,male,7,2,6,6,1,2,3,4,3
50642,female,1,0,5,3,5,9,4,0,1
50643,male,3,1,0,5,7,6,4,3,3
50644,female,2,9,1,1,6,5,2,2,0
50645,female,4,0,2,7,1,6,6,2,1
50646,male,1,5,7,1,6,3,0,3,0
50647,male,8,8,9,0,0,6,5,0,1
50648,female,0,10,2,0,2,5,5,4,3
50649,male,16,10,9,2,6,6,2,4,2
50650,male,2,1,3,5,6,5,1,4,0
50651,male,6,0,7,2,3,6,6,2,3
50652,male,8,2,8,7,4,2,1,0,3
50653,female,0,0,8,4,6,8,6,2,1
50654,male,12,8,5,3,6,2,0,3,1
50655,male,8,9,2,5,3,2,2,2,2
50656,male,5,2,7,2,4,7,5,2,1
50657,male,3,10,4,5,7,6,1,0,1
50658,female,18,9,3,4,4,0,4,3,1
50659,male,8,4,5,1,3,0,4,3,3
50660,female,11,1,3,2,5,8,6,4,0
50661,female,18,0,2,0,0,2,5,0,2
50662,female,5,1,2,4,5,3,3,2,3
50663,male,14,9,1,0,7,8,2,4,2
50664,female,16,9,6,3,5,9,3,4,2
50665,female,15,4,3,4,1,3,4,4,2
50666,male,16,3,2,3,7,9,5,0,2
50667,male,19,5,8,2,5,3,5,2,1
50668,female,8,7,8,7,7,5,4,4,0
50669,female,5,2,2,6,4,9,3,0,1
50670,female,6,7,6,3,0,8,5,0,0
50671,male,10,2,0,3,1,0,3,4,1
50672,female,10,7,6,2,7,2,3,2,3
50673,female,1,4,2,2,3,4,5,2,0
50674,female,3,4,0,7,7,6,3,4,3
50675,female,4,9,7,7,5,1,0,1,0
50676,male,15,7,8,2,6,9,1,0,0
50677,male,1,7,0,3,2,8,0,0,1
50678,female,7,10,2,3,2,3,2,3,2
50679,female,15,11,1,6,1,9,2,1,2
50680,female,18,7,0,1,4,3,2,2,1
50681,male,9,11,3,2,5,2,3,1,3
50682,female,8,1,4,3,5,5,1,4,2
50683,male,9,3,6,3,5,7,3,1,2
50684,male,19,9,2,7,1,8,6,0,0
50685,female,18,10,7,5,1,7,3,3,2
50686,female,5,5,0,5,3,7,5,1,0
50687,male,4,6,2,6,3,7,4,0,2
50688,female,4,2,8,4,4,7,5,0,0
50689,male,19,2,2,7,2,8,6,2,1
50690,female,7,10,7,3,2,6,1,3,2
50691,female,6,7,8,7,4,8,0,3,0
50692,male,5,0,7,1,1,9,3,4,3
50693,female,11,0,7,5,6,1,1,3,0
50694,female,6,0,5,0,4,4,3,0,0
50695,male,19,9,3,4,7,9,3,4,1
50696,male,3,4,8,2,7,7,4,3,3
50697,male,7,4,8,1,5,6,4,4,3
50698,male,15,5,2,2,4,6,2,2,1
50699,female,10,1,2,7,7,4,1,0,3
50700,female,5,3,1,5,2,1,5,2,3
50701,female,1,5,7,5,1,4,1,3,3
50702,female,3,10,5,1,6,6,0,1,1
50703,male,4,11,3,7,3,0,2,0,0
50704,male,16,1,2,2,5,2,3,0,2
50705,male,19,9,0,6,5,1,5,4,3
50706,female,19,11,9,1,7,2,6,1,1
50707,male,12,10,8,6,5,4,6,3,3
50708,female,8,3,2,0,5,8,3,2,3
50709,female,13,3,0,0,6,1,6,4,0
50710,female,9,4,7,4,0,4,5,4,2
50711,female,12,2,7,7,2,8,1,1,0
50712,male,9,0,0,6,6,9,1,0,0
50713,male,19,2,3,2,7,6,3,3,0
50714,female,1,1,7,3,4,2,3,3,1
50715,female,1,5,8,4,2,8,1,4,2
50716,female,1,10,9,5,6,1,0,4,3
50717,female,15,0,5,2,4,3,4,2,2
50718,male,1,5,9,5,5,4,5,2,0
50719,male,0,0,2,5,5,5,0,3,2
50720,female,18,6,0,4,2,7,0,2,0
50721,male,10,1,4,2,1,6,0,3,2
50722,male,10,9,0,1,4,5,6,0,1
50723,male,19,1,7,5,6,1,4,3,2
50724,male,11,3,8,5,0,3,2,2,3
50725,female,10,7,6,2,4,8,0,2,0
50726,male,3,8,7,3,0,1,0,0,0
50727,male,14,10,7,1,2,6,4,4,1
50728,female,0,1,2,6,0,6,6,0,1
50729,male,8,11,5,6,6,2,0,3,3
50730,male,12,5,6,4,3,0,0,2,0
50731,male,11,2,3,1,7,1,5,2,2
50732,male,12,6,9,3,7,5,3,0,0
50733,male,14,2,7,1,0,3,1,0,3
50734,female,7,4,6,3,6,9,1,4,3
50735,female,12,10,6,3,3,9,3,2,3
50736,male,10,11,7,0,7,3,1,0,2
50737,male,10,0,8,5,1,9,2,4,1
50738,male,19,2,1,1,4,4,3,1,2
50739,male,16,5,8,2,4,4,1,0,2
50740,male,10,8,3,5,3,5,2,1,2
50741,female,19,8,5,1,0,2,1,3,0
50742,male,9,1,6,0,0,2,1,0,1
50743,female,18,2,6,7,6,5,0,1,3
50744,male,5,8,6,7,7,3,6,3,3
50745,male,9,2,3,1,4,6,5,3,3
50746,female,10,0,0,5,0,4,2,0,1
50747,female,0,4,9,2,1,0,3,0,1
50748,female,19,5,6,3,7,7,4,3,2
50749,female,7,2,6,3,1,7,4,2,1
50750,male,8,10,9,3,7,8,4,0,1
50751,male,17,5,0,7,2,3,4,3,1
50752,male,10,8,8,5,3,4,5,1,3
50753,male,6,1,0,5,2,2,0,3,2
50754,female,9,2,5,1,4,5,4,3,3
50755,female,4,3,7,5,1,1,2,2,2
50756,male,9,2,3,0,2,1,0,1,3
50757,male,14,4,4,4,4,1,5,1,1
50758,male,8,3,4,5,5,3,5,3,3
50759,female,1,9,2,0,1,2,2,2,1
50760,female,3,3,9,3,4,2,4,4,2
50761,male,12,6,2,3,6,8,4,0,0
50762,male,5,5,8,3,3,9,6,2,2
50763,male,15,4,6,6,7,0,0,0,3
50764,female,1,9,8,6,1,9,5,2,2
50765,male,11,2,0,3,3,9,0,0,2
50766,female,9,0,3,3,1,7,6,4,1
50767,female,4,10,4,6,1,9,5,4,1
50768,female,9,1,4,5,0,9,1,3,2
50769,male,10,1,8,4,1,2,0,1,2
50770,female,7,1,7,0,1,6,3,4,2
50771,male,6,4,7,3,4,4,5,0,1
50772,male,13,11,1,5,5,1,2,4,1
50773,male,12,1,5,1,4,7,3,3,1
50774,male,5,9,9,5,3,0,0,1,1
50775,female,11,7,4,2,0,1,1,4,2
50776,female,2,9,1,3,5,1,2,3,3
50777,female,2,0,0,1,7,6,4,2,0
50778,female,7,10,2,4,6,7,1,3,2
50779,female,13,9,3,5,4,1,3,4,0
50780,female,11,10,5,1,7,1,3,4,3
50781,male,19,8,3,2,5,3,6,1,2
50782,female,8,11,2,3,5,1,2,3,1
50783,male,6,5,8,1,5,2,0,3,0
50784,male,13,1,1,0,4,3,3,2,0
50785,female,9,7,6,4,6,0,6,0,1
50786,female,2,9,3,0,4,4,1,1,3
50787,female,0,6,9,1,5,2,6,1,3
50788,male,16,9,2,5,7,2,6,2,0
50789,female,2,0,7,6,4,6,4,0,2
50790,male,19,6,0,4,0,7,2,2,2
50791,female,3,3,5,2,3,0,3,1,0
50792,male,7,0,4,7,4,7,6,4,0
50793,male,6,4,3,5,1,1,6,3,0
50794,male,16,2,8,6,1,0,5,1,1
50795,female,15,11,7,0,1,4,6,1,1
50796,female,7,4,8,0,2,6,4,2,0
50797,female,13,4,4,7,1,9,0,1,0
50798,female,3,5,4,3,2,4,0,0,0
50799,male,15,4,3,0,6,0,2,3,0
50800,female,1,5,4,2,6,0,4,2,2
50801,male,1,7,6,2,2,8,1,0,1
50802,male,6,7,6,6,4,5,6,4,1
50803,male,17,7,3,7,3,3,2,4,2
50804,female,13,8,8,2,0,8,6,3,0
50805,male,19,7,7,5,4,2,3,0,1
50806,male,13,5,3,2,5,8,3,4,2
50807,male,18,11,9,1,4,5,1,4,1
50808,male,4,9,5,6,1,4,0,1,0
50809,female,12,3,2,1,4,9,1,4,0
50810,male,5,7,7,0,7,2,4,1,1
50811,female,2,8,3,5,3,5,5,4,0
50812,male,2,1,9,3,6,0,2,3,3
50813,male,12,11,9,4,3,2,3,3,2
50814,female,1,10,4,5,4,7,0,1,3
50815,male,8,4,2,3,0,2,3,2,2
50816,male,5,5,3,2,6,6,4,2,1
50817,male,13,11,4,4,1,9,2,3,1
50818,male,0,4,6,1,6,9,1,3,1
50819,female,18,11,4,7,7,6,0,2,0
50820,male,13,7,0,4,3,9,0,3,3
50821,female,15,11,9,5,7,7,2,1,2
50822,male,8,5,2,2,5,0,2,0,2
50823,male,19,0,1,6,1,1,0,2,1
50824,female,12,0,7,5,0,9,6,1,2
50825,female,5,4,7,4,5,8,0,3,0
50826,male,8,2,0,6,2,7,6,1,3
50827,male,11,2,0,6,3,2,1,1,0
50828,male,0,9,9,7,6,7,3,1,2
50829,male,8,1,7,2,3,7,0,4,0
50830,female,18,11,6,3,0,0,5,3,3
50831,female,9,0,2,5,0,3,6,2,2
50832,male,17,7,5,6,0,9,3,1,3
50833,male,12,2,4,4,5,7,2,4,3
50834,male,13,3,0,3,4,1,2,3,3
50835,female,11,10,8,1,0,3,2,3,2
50836,male,5,7,1,2,7,2,3,3,3
50837,male,0,3,2,2,4,9,4,2,2
50838,male,4,1,9,6,1,3,6,3,2
50839,male,18,2,7,4,4,6,3,2,3
50840,male,0,8,4,2,6,4,3,4,1
50841,female,4,5,4,4,1,9,4,1,0
50842,male,3,7,4,5,0,1,0,1,3
50843,male,9,4,8,5,3,3,0,2,2
50844,male,8,9,6,7,0,0,0,3,3
50845,male,2,10,9,2,0,4,2,0,2
50846,female,0,3,0,4,2,9,6,2,3
50847,female,7,11,1,3,3,0,0,1,3
50848,male,8,3,0,7,0,8,0,4,1
50849,male,19,1,1,3,3,0,3,4,3
50850,male,2,2,2,5,5,5,1,1,3
50851,female,11,11,0,2,7,1,4,4,0
