TID,Sex,Price,Category,Color,Size,Brand,Material,Origin,Sales_channel,Season,s/n
5994,male,1100,dress,red,XXXL,NET,silk,China,Adidas,spring,fail
5995,male,1100,vest,green,M,GU,acetate,Canada,Internet,fall,sell
5996,female,1600,shoes,white,M,Adidas,acetate,Korea,shopee,winter,sell
5997,female,1600,garter,green,XXXL,Unique,silk,Europe,Storefront,summer,fail
5998,male,1500,dress,Brown,XS,H&M,silk,Europe,amazon,winter,fail
5999,female,900,suit,blue,S,NET,linen,Japan,Adidas,summer,sell
6000,male,700,jack,red,XXXL,NET,acetate,Canada,amazon,summer,fail
6001,male,1100,shirt,red,XXL,Zara,spandex,Korea,Internet,fall,fail
6002,female,700,uniforms,blue,M,NIKE,spandex,China,Adidas,winter,fail
6003,female,1400,dress,orange,L,Unique,rayon,China,Storefront,fall,sell
6004,female,1300,dress,orange,M,H&M,acrylic,Canada,Internet,spring,sell
6005,female,1700,shoes,green,L,NET,cotton,Japan,Adidas,fall,fail
6006,male,1100,dress,black,L,Unique,acetate,Canada,Adidas,spring,sell
6007,female,1400,coat,red,S,H&M,acetate,Japan,shopee,spring,sell
6008,male,1500,jack,orange,S,H&M,rayon,Taiwan,shopee,spring,sell
6009,male,900,vest,red,XL,Zara,acrylic,Japan,Storefront,summer,sell
6010,female,1000,sweater,purple,XS,Adidas,linen,China,Storefront,fall,fail
6011,female,800,garter,yellow,XXXL,H&M,rayon,America,Storefront,winter,sell
6012,male,1500,dress,orange,XXXL,H&M,polyester,Europe,amazon,winter,fail
6013,male,500,garter,pink,XXXL,GU,cotton,Japan,Storefront,summer,fail
6014,female,1800,pants,yellow,XS,NET,nylon,Korea,amazon,summer,sell
6015,female,1200,jack,red,L,NET,polyester,America,Storefront,spring,fail
6016,female,600,coat,black,M,Zara,silk,Taiwan,amazon,winter,sell
6017,male,1300,pants,red,XS,GU,lycra,Korea,shopee,winter,sell
6018,male,300,dress,black,M,GU,acrylic,China,Adidas,winter,fail
6019,female,1400,shoes,orange,M,NET,cotton,Taiwan,Storefront,summer,fail
6020,female,300,dress,Brown,XSS,NET,acrylic,Canada,Storefront,spring,sell
6021,female,800,coat,purple,XL,GAP,linen,Taiwan,Adidas,summer,fail
6022,female,1400,uniforms,orange,XXXL,NIKE,linen,Korea,Adidas,winter,sell
6023,male,200,sweater,black,L,Adidas,silk,Korea,Internet,spring,sell
6024,male,1400,shoes,red,XL,GU,spandex,China,Adidas,summer,fail
6025,female,700,suit,yellow,XXL,Zara,rayon,Europe,Internet,fall,sell
6026,male,300,shirt,purple,XSS,GU,rayon,Canada,shopee,winter,fail
6027,female,900,uniforms,yellow,XSS,Adidas,lycra,Japan,amazon,fall,fail
6028,male,1100,coat,red,XXL,Zara,acetate,Canada,Adidas,winter,fail
6029,female,300,shirt,white,M,H&M,silk,America,shopee,winter,sell
6030,male,400,sweater,orange,L,H&M,silk,Korea,Adidas,spring,sell
6031,female,1200,dress,green,XXL,GAP,acetate,Canada,amazon,summer,sell
6032,female,700,dress,green,S,Zara,polyester,China,Internet,spring,sell
6033,female,1500,jack,pink,XSS,NIKE,rayon,Korea,shopee,summer,sell
6034,female,1800,sweater,yellow,L,H&M,rayon,Japan,Storefront,summer,sell
6035,female,1500,shirt,red,XXXL,Unique,lycra,Korea,amazon,fall,sell
6036,male,2000,louse,red,XSS,GAP,rayon,America,shopee,summer,fail
6037,female,1600,vest,Brown,XSS,Adidas,polyester,Japan,Storefront,fall,fail
6038,female,2000,vest,pink,XXXL,NET,nylon,Canada,shopee,summer,fail
6039,male,1300,jack,pink,XS,H&M,rayon,Taiwan,Adidas,spring,sell
6040,male,1000,sweater,red,XL,GAP,rayon,Japan,Adidas,winter,fail
6041,male,100,suit,purple,XXL,Adidas,silk,Europe,Internet,summer,sell
6042,male,700,sweater,purple,XS,NET,silk,Japan,Storefront,fall,fail
6043,female,1700,pants,pink,M,Adidas,nylon,Taiwan,shopee,spring,fail
6044,female,300,sweater,white,XSS,Zara,nylon,Europe,Adidas,summer,sell
6045,male,1000,sweater,red,S,NET,nylon,Korea,amazon,fall,fail
6046,female,1400,sweater,Brown,XXXL,Zara,acrylic,Taiwan,shopee,fall,sell
6047,male,500,sweater,yellow,XXXL,NET,linen,Canada,amazon,winter,fail
6048,male,1400,vest,white,XXL,H&M,silk,Taiwan,Adidas,spring,sell
6049,male,400,shoes,orange,S,GAP,lycra,America,shopee,fall,fail
6050,male,100,louse,black,XL,NIKE,lycra,Japan,shopee,spring,sell
6051,female,700,coat,orange,L,GAP,linen,America,shopee,fall,fail
6052,male,300,dress,Brown,XXXL,H&M,acetate,Taiwan,shopee,summer,sell
6053,male,2000,jack,blue,S,GAP,lycra,China,shopee,spring,fail
6054,female,500,shirt,purple,XSS,Adidas,silk,China,Internet,winter,fail
6055,male,1300,pants,yellow,XL,NIKE,silk,China,Adidas,fall,sell
6056,female,100,dress,green,XXL,NET,lycra,America,amazon,summer,sell
6057,male,1200,coat,blue,XXXL,Zara,linen,Korea,Adidas,summer,fail
6058,male,100,louse,yellow,XL,NIKE,spandex,Canada,amazon,summer,sell
6059,female,300,uniforms,Brown,XL,GAP,polyester,Korea,shopee,winter,sell
6060,male,900,dress,Brown,XXXL,GU,linen,Japan,shopee,spring,fail
6061,male,100,pants,green,L,NET,spandex,Europe,amazon,spring,sell
6062,male,300,suit,purple,XL,Adidas,polyester,Japan,amazon,winter,fail
6063,female,1900,suit,blue,XXL,GAP,silk,Taiwan,amazon,fall,fail
6064,female,400,sweater,Brown,L,H&M,cotton,China,Internet,spring,fail
6065,female,100,shirt,red,S,GU,linen,Canada,Storefront,summer,sell
6066,male,1300,uniforms,Brown,L,NIKE,spandex,Taiwan,Internet,winter,sell
6067,male,1900,dress,purple,L,GAP,nylon,Korea,amazon,spring,sell
6068,female,1200,garter,black,XS,Unique,lycra,Canada,Internet,spring,fail
6069,male,500,uniforms,pink,XL,Adidas,nylon,China,shopee,winter,fail
6070,female,500,jack,Brown,XSS,Unique,linen,Canada,shopee,winter,fail
6071,male,1200,shoes,yellow,XXXL,GU,acrylic,Korea,shopee,winter,fail
6072,female,1300,garter,pink,XSS,GU,cotton,Korea,Adidas,winter,sell
6073,female,700,uniforms,orange,S,Unique,rayon,Korea,Adidas,spring,sell
6074,male,1000,jack,green,XXXL,NIKE,cotton,America,Storefront,fall,fail
6075,male,1000,shirt,purple,XS,GAP,spandex,Korea,Adidas,fall,fail
6076,male,1400,shirt,black,XSS,H&M,nylon,Taiwan,Adidas,winter,sell
6077,male,2000,vest,black,XL,NIKE,nylon,China,Internet,summer,sell
6078,male,1700,shoes,blue,M,GU,linen,Japan,Storefront,fall,fail
6079,female,300,shirt,red,XSS,Adidas,acrylic,America,Internet,fall,sell
6080,female,100,suit,blue,XXL,GU,lycra,Korea,Internet,spring,sell
6081,male,1300,louse,blue,XSS,NIKE,rayon,Taiwan,amazon,summer,sell
6082,male,1500,shirt,orange,XL,GAP,cotton,Taiwan,amazon,spring,sell
6083,female,1500,sweater,purple,L,GAP,acrylic,Korea,Internet,fall,sell
6084,female,1200,coat,red,XSS,GAP,acrylic,Canada,Storefront,fall,fail
6085,male,500,suit,orange,XXXL,H&M,spandex,Canada,Adidas,winter,fail
6086,male,1000,shoes,purple,S,GU,acrylic,China,shopee,spring,fail
6087,female,1400,shirt,blue,S,GU,acetate,America,Adidas,spring,sell
6088,female,1800,garter,yellow,XS,NIKE,polyester,Canada,Adidas,summer,fail
6089,female,1900,garter,Brown,XSS,GU,acetate,Japan,Adidas,fall,fail
6090,male,1700,sweater,red,XS,NIKE,silk,Europe,Internet,summer,fail
6091,male,900,vest,red,M,Unique,polyester,Europe,Adidas,summer,sell
6092,male,1200,vest,purple,XSS,Zara,silk,America,Internet,fall,sell
6093,female,700,pants,white,S,H&M,nylon,Korea,Adidas,spring,sell
6094,female,700,uniforms,red,XS,Adidas,rayon,Europe,Internet,summer,sell
6095,male,1800,coat,purple,XXL,Unique,linen,Japan,Storefront,fall,sell
6096,male,500,garter,orange,XL,NIKE,spandex,Canada,Internet,winter,fail
6097,female,1600,louse,orange,XL,Adidas,silk,Korea,shopee,summer,sell
6098,female,800,louse,pink,XS,Zara,cotton,Korea,shopee,spring,sell
6099,female,1300,dress,black,M,NET,lycra,America,shopee,fall,sell
6100,male,1800,shoes,yellow,XSS,Adidas,polyester,America,Adidas,fall,fail
6101,male,800,shirt,red,XXXL,NET,silk,Canada,Adidas,fall,fail
6102,male,1000,vest,Brown,XS,Adidas,lycra,Canada,Storefront,fall,sell
6103,female,500,coat,red,L,Adidas,cotton,Europe,Adidas,fall,fail
6104,male,900,vest,purple,XL,H&M,rayon,Taiwan,Adidas,summer,sell
6105,male,2000,dress,white,XS,NET,polyester,America,shopee,fall,sell
6106,male,1800,garter,green,XXXL,GU,silk,America,Adidas,fall,fail
6107,male,1100,garter,purple,XSS,Adidas,linen,Canada,Adidas,summer,fail
6108,female,300,pants,black,S,GAP,cotton,Europe,shopee,spring,sell
6109,female,1200,jack,blue,M,NIKE,polyester,Japan,Adidas,fall,fail
6110,male,400,jack,black,XS,NIKE,cotton,China,shopee,summer,fail
6111,female,1400,suit,green,XS,GU,nylon,Taiwan,shopee,winter,fail
6112,male,1900,shirt,yellow,L,GAP,nylon,Japan,Internet,summer,sell
6113,female,1200,shirt,green,XSS,GAP,lycra,Korea,Internet,fall,sell
6114,male,1000,louse,green,XS,NIKE,acrylic,China,shopee,spring,fail
6115,male,1200,dress,orange,XS,NIKE,acetate,Taiwan,Adidas,spring,sell
6116,male,100,louse,blue,S,Zara,lycra,Europe,shopee,spring,sell
6117,male,700,jack,green,XL,GAP,linen,Taiwan,shopee,winter,sell
6118,male,400,louse,orange,XL,NIKE,polyester,Korea,shopee,spring,fail
6119,male,1300,uniforms,orange,XXXL,H&M,cotton,Korea,Adidas,summer,fail
6120,male,1300,shirt,green,XXL,Unique,spandex,Japan,Storefront,spring,sell
6121,male,1800,pants,black,XXL,GU,lycra,Canada,Internet,spring,sell
6122,male,600,shoes,blue,L,GAP,lycra,Korea,shopee,fall,sell
6123,male,300,suit,yellow,M,H&M,cotton,Taiwan,shopee,winter,sell
6124,female,700,coat,pink,M,H&M,acrylic,Japan,Storefront,spring,fail
6125,female,1300,vest,yellow,XL,Zara,acrylic,America,shopee,spring,sell
6126,male,1000,coat,yellow,L,Adidas,spandex,Europe,Storefront,fall,sell
6127,male,1700,louse,orange,XSS,NIKE,nylon,Taiwan,Adidas,winter,sell
6128,male,1400,vest,yellow,XXL,Zara,nylon,Japan,Adidas,fall,sell
6129,male,700,suit,black,XSS,H&M,lycra,America,amazon,winter,fail
6130,female,1800,suit,pink,S,Zara,nylon,America,Internet,fall,sell
6131,male,600,shoes,yellow,XXL,Zara,linen,China,Storefront,spring,fail
6132,male,900,coat,red,XXL,NIKE,cotton,Korea,Adidas,fall,fail
6133,male,1600,shoes,red,XXXL,Zara,polyester,America,Internet,summer,fail
6134,female,1000,garter,purple,L,GU,cotton,Korea,Internet,spring,sell
6135,male,1000,shoes,yellow,XXL,GU,acrylic,Japan,Internet,spring,fail
6136,male,500,coat,white,XXL,GU,rayon,Taiwan,shopee,summer,sell
6137,female,400,suit,green,XXL,GAP,spandex,Canada,shopee,winter,fail
6138,male,200,garter,blue,XXXL,NIKE,polyester,Taiwan,Adidas,spring,sell
6139,male,1900,shirt,blue,XXXL,H&M,nylon,Canada,Storefront,summer,fail
6140,male,1400,vest,white,XS,Unique,polyester,Japan,Internet,spring,sell
6141,female,300,shirt,pink,S,GU,linen,America,shopee,summer,sell
6142,female,300,jack,orange,XL,NIKE,lycra,Canada,Storefront,spring,sell
6143,male,400,sweater,purple,XXXL,Unique,acrylic,Canada,Storefront,fall,sell
6144,female,900,shirt,white,XSS,NET,rayon,Korea,Internet,winter,sell
6145,female,1800,jack,pink,XXXL,Zara,silk,America,amazon,summer,sell
6146,female,1300,louse,Brown,XSS,NIKE,linen,Japan,shopee,summer,fail
6147,female,1500,jack,white,XXL,NIKE,rayon,Korea,Adidas,winter,sell
6148,male,400,pants,red,XS,GU,linen,Europe,Internet,fall,sell
6149,female,700,jack,black,XL,NIKE,rayon,America,shopee,spring,sell
6150,male,1300,sweater,purple,XS,Adidas,silk,Korea,Internet,spring,fail
6151,male,900,coat,blue,XSS,Unique,linen,Korea,Adidas,spring,sell
6152,male,500,pants,blue,XSS,GU,polyester,Japan,Adidas,summer,sell
6153,female,1700,shirt,orange,XSS,H&M,rayon,Taiwan,amazon,summer,sell
6154,male,700,sweater,red,XL,NET,acetate,Korea,Storefront,fall,fail
6155,female,300,shirt,yellow,XL,H&M,silk,America,amazon,spring,sell
6156,female,500,jack,yellow,XXL,NIKE,polyester,Japan,shopee,summer,fail
6157,male,1300,jack,pink,M,Zara,acrylic,America,Adidas,spring,fail
6158,male,1900,louse,pink,XXXL,NIKE,lycra,Taiwan,Storefront,spring,sell
6159,female,400,vest,yellow,M,NET,silk,America,Adidas,fall,fail
6160,male,700,uniforms,blue,XL,H&M,rayon,Canada,Adidas,winter,fail
6161,female,1900,shirt,black,L,Unique,acetate,Korea,amazon,winter,sell
6162,male,1000,jack,black,XSS,Unique,silk,Japan,shopee,summer,sell
6163,female,1600,dress,white,XL,GU,acetate,America,Adidas,fall,sell
6164,female,400,suit,blue,XXL,NET,polyester,Taiwan,Storefront,spring,fail
6165,female,1700,louse,orange,L,NIKE,acrylic,Japan,shopee,fall,fail
6166,female,700,coat,blue,S,NIKE,silk,Europe,Storefront,winter,sell
6167,female,1200,vest,pink,XXXL,GAP,spandex,China,Adidas,winter,fail
6168,male,200,sweater,yellow,L,NET,nylon,Taiwan,amazon,summer,sell
6169,female,1700,vest,green,XL,H&M,acetate,America,Storefront,winter,fail
6170,male,1300,dress,yellow,M,NIKE,rayon,Japan,Adidas,fall,fail
6171,female,1500,pants,white,XS,Adidas,spandex,America,Internet,winter,fail
6172,female,900,suit,white,XXXL,NET,rayon,Japan,Storefront,spring,sell
6173,male,1000,coat,white,L,Zara,acetate,China,amazon,fall,sell
6174,male,1300,jack,Brown,XSS,Adidas,linen,Taiwan,Storefront,fall,sell
6175,male,800,sweater,green,XXXL,Adidas,nylon,China,Internet,fall,fail
6176,male,800,pants,green,XL,Zara,rayon,Japan,Storefront,spring,sell
6177,female,1900,coat,blue,XL,Unique,cotton,Japan,amazon,fall,fail
6178,female,800,garter,red,M,H&M,cotton,China,shopee,winter,fail
6179,male,2000,shirt,red,XXXL,NET,nylon,Korea,Internet,fall,fail
6180,male,900,sweater,Brown,M,H&M,acrylic,Japan,shopee,fall,fail
6181,male,100,garter,orange,L,NET,spandex,Japan,Internet,fall,sell
6182,male,300,louse,white,XS,Adidas,silk,Korea,Storefront,winter,sell
6183,female,500,suit,black,XSS,GAP,nylon,Europe,Internet,spring,fail
6184,female,600,uniforms,black,XS,Unique,acetate,Korea,Internet,winter,sell
6185,male,2000,shoes,green,XS,GU,nylon,America,Adidas,winter,fail
6186,male,1800,shoes,red,L,Unique,rayon,China,Adidas,winter,sell
6187,male,700,coat,orange,XXL,NIKE,lycra,Japan,amazon,summer,fail
6188,male,300,louse,white,XS,H&M,lycra,Japan,Internet,summer,sell
6189,female,1500,garter,white,XXL,NET,nylon,Taiwan,Internet,winter,fail
6190,male,1500,garter,white,L,Adidas,acetate,Korea,shopee,spring,sell
6191,female,1200,shoes,yellow,XXL,GU,nylon,America,Internet,summer,fail
6192,male,1900,shirt,blue,XXL,NET,silk,Japan,Storefront,fall,fail
6193,male,1200,pants,pink,XXL,NET,linen,Korea,shopee,spring,sell
6194,male,2000,uniforms,orange,XL,NET,rayon,Taiwan,Internet,fall,sell
6195,male,1900,jack,purple,XL,Adidas,polyester,Canada,Storefront,spring,fail
6196,male,900,louse,orange,XXXL,GAP,acrylic,Europe,shopee,spring,fail
6197,male,1200,suit,white,M,NET,silk,Japan,shopee,fall,sell
6198,female,2000,jack,pink,XSS,Adidas,lycra,Taiwan,Storefront,winter,fail
6199,male,100,coat,white,S,GU,linen,Japan,Adidas,summer,sell
6200,female,1000,sweater,blue,XL,NIKE,nylon,China,Storefront,fall,fail
6201,male,1500,suit,blue,XXL,H&M,acetate,America,Internet,fall,fail
6202,male,1600,sweater,yellow,XS,GU,silk,Canada,Internet,spring,fail
6203,female,100,shoes,blue,XL,NIKE,lycra,Japan,Internet,winter,sell
6204,female,1400,jack,black,S,Adidas,nylon,Europe,Storefront,fall,sell
6205,female,2000,jack,Brown,M,Adidas,polyester,Europe,Adidas,summer,fail
6206,male,200,pants,green,M,GU,rayon,Taiwan,Storefront,summer,sell
6207,male,1300,shoes,yellow,XSS,NIKE,spandex,America,shopee,winter,fail
6208,female,300,garter,Brown,M,NIKE,spandex,America,Adidas,winter,sell
6209,female,700,uniforms,green,XSS,Adidas,silk,Taiwan,amazon,spring,fail
6210,female,200,pants,purple,XXL,GU,linen,America,shopee,winter,sell
6211,female,1300,suit,yellow,M,Zara,nylon,America,Internet,spring,sell
6212,male,200,louse,orange,S,NET,silk,China,Adidas,winter,sell
6213,female,1900,sweater,white,XL,GAP,cotton,America,shopee,winter,fail
6214,female,2000,shirt,black,M,Unique,polyester,Korea,Adidas,fall,sell
6215,female,500,louse,black,XS,GAP,acrylic,Korea,Adidas,fall,sell
6216,male,1000,pants,pink,XXXL,Adidas,spandex,America,Internet,spring,sell
6217,female,400,uniforms,blue,M,Adidas,acetate,Korea,Storefront,winter,sell
6218,male,1200,shirt,blue,XS,H&M,acrylic,Canada,shopee,winter,fail
6219,male,800,uniforms,Brown,XS,Zara,linen,Europe,Storefront,fall,fail
6220,female,300,vest,blue,XL,GU,silk,Canada,amazon,fall,sell
6221,female,500,coat,red,L,Adidas,silk,Japan,Internet,spring,fail
6222,female,1900,dress,black,XXXL,Zara,acetate,America,Internet,winter,sell
6223,female,2000,shoes,white,XSS,NET,cotton,China,Adidas,summer,fail
6224,female,1400,coat,black,L,H&M,polyester,Canada,Storefront,spring,fail
6225,female,1300,suit,orange,XL,GU,acetate,Europe,Storefront,spring,fail
6226,female,1300,coat,black,L,Adidas,linen,Korea,shopee,fall,sell
6227,male,1000,dress,white,XS,NIKE,acetate,America,Internet,winter,sell
6228,female,600,shoes,white,XS,Adidas,rayon,America,Adidas,summer,sell
6229,female,100,coat,pink,XXXL,H&M,lycra,Canada,Storefront,spring,sell
6230,male,1700,louse,Brown,M,Adidas,acetate,Taiwan,shopee,winter,sell
6231,male,900,jack,red,L,H&M,linen,Europe,Internet,spring,sell
6232,male,1900,dress,blue,M,Adidas,silk,Canada,Storefront,summer,fail
6233,female,1000,louse,pink,XL,Adidas,acetate,Canada,Adidas,summer,fail
6234,male,2000,pants,green,XL,NIKE,rayon,Taiwan,shopee,winter,sell
6235,female,1300,shoes,green,XXXL,Zara,rayon,China,Storefront,fall,sell
6236,female,900,suit,black,XS,GU,cotton,China,shopee,fall,fail
6237,female,500,sweater,pink,XXL,NET,acrylic,Taiwan,Internet,winter,fail
6238,male,1200,suit,pink,S,H&M,acetate,Korea,amazon,spring,fail
6239,female,1600,uniforms,Brown,XSS,GAP,lycra,Canada,amazon,fall,fail
6240,male,2000,uniforms,yellow,XS,Unique,spandex,America,amazon,spring,sell
6241,female,2000,pants,blue,L,Adidas,lycra,Korea,amazon,winter,sell
6242,female,1800,vest,blue,XL,GAP,lycra,Canada,shopee,fall,fail
6243,female,2000,jack,white,L,H&M,lycra,Canada,amazon,summer,fail
6244,male,1200,garter,orange,L,Zara,linen,Korea,Internet,winter,sell
6245,female,200,vest,orange,XXL,H&M,cotton,Canada,Internet,fall,sell
6246,female,600,sweater,purple,XS,Zara,cotton,Japan,Storefront,fall,sell
6247,female,1500,suit,white,XSS,NIKE,rayon,Taiwan,Storefront,spring,sell
6248,female,1000,pants,red,XSS,NET,nylon,China,Storefront,spring,fail
6249,female,1200,louse,red,S,Adidas,polyester,Korea,amazon,winter,sell
6250,female,1800,pants,pink,XXL,H&M,acrylic,Europe,shopee,fall,fail
6251,male,1100,louse,red,XXL,GAP,polyester,Europe,amazon,spring,fail
6252,female,100,louse,purple,XL,H&M,acrylic,Japan,shopee,spring,sell
6253,male,300,coat,white,XXL,GAP,nylon,Canada,amazon,winter,sell
6254,male,500,shoes,blue,M,NET,spandex,America,amazon,fall,fail
6255,female,200,sweater,yellow,XSS,NET,acetate,Korea,shopee,spring,sell
6256,male,800,pants,Brown,XXXL,GAP,nylon,Europe,Internet,spring,sell
6257,female,1600,uniforms,red,XL,GAP,polyester,Japan,amazon,spring,fail
6258,male,100,suit,blue,XSS,Zara,linen,Korea,Adidas,summer,sell
6259,male,900,louse,white,M,NIKE,lycra,Canada,Internet,spring,sell
6260,female,700,suit,Brown,XSS,GU,lycra,Canada,Adidas,summer,fail
6261,male,200,jack,red,L,Zara,polyester,Europe,shopee,winter,sell
6262,female,1000,louse,black,S,GAP,acrylic,Japan,Adidas,summer,sell
6263,female,200,sweater,purple,XXXL,Unique,silk,Europe,Internet,fall,sell
6264,female,1700,shirt,white,XXL,NIKE,cotton,Europe,amazon,summer,fail
6265,female,900,coat,Brown,XXXL,H&M,acrylic,Japan,Internet,summer,fail
6266,male,900,pants,red,M,NET,acrylic,Canada,Adidas,winter,sell
6267,male,1700,suit,red,L,Adidas,nylon,Europe,Internet,fall,sell
6268,male,1200,suit,blue,XXL,GAP,cotton,Japan,Storefront,winter,fail
6269,female,1700,dress,pink,XSS,H&M,spandex,Canada,Internet,winter,sell
6270,female,600,shirt,green,XS,GAP,silk,America,shopee,fall,fail
6271,female,1600,vest,yellow,XXL,NET,acetate,Taiwan,Internet,fall,fail
6272,male,1000,dress,purple,XS,Adidas,polyester,Europe,shopee,summer,fail
6273,male,1200,garter,orange,XS,GAP,linen,Europe,Storefront,spring,fail
6274,male,2000,shoes,purple,XL,Unique,rayon,Canada,Adidas,summer,sell
6275,female,700,shirt,red,S,Zara,lycra,Korea,amazon,fall,sell
6276,male,1400,louse,Brown,S,Zara,nylon,America,shopee,winter,fail
6277,female,500,sweater,pink,XXXL,Zara,nylon,Japan,Internet,fall,sell
6278,male,200,dress,blue,XXL,Adidas,spandex,Japan,Storefront,fall,sell
6279,male,900,sweater,purple,S,NET,nylon,Korea,shopee,spring,fail
6280,female,800,garter,black,XXXL,NET,spandex,Taiwan,amazon,spring,fail
6281,male,900,garter,orange,XS,NIKE,cotton,Taiwan,Internet,summer,sell
6282,male,1500,dress,red,XXL,Adidas,cotton,Japan,amazon,summer,fail
6283,male,1000,jack,purple,XXL,NIKE,polyester,China,shopee,summer,fail
6284,male,700,vest,blue,S,Unique,acrylic,Japan,shopee,fall,sell
6285,female,2000,shirt,white,XSS,H&M,cotton,Europe,Storefront,fall,fail
6286,female,300,dress,pink,XS,NIKE,cotton,Korea,Adidas,spring,sell
6287,male,200,vest,red,M,NIKE,acetate,China,Adidas,winter,sell
6288,male,1700,coat,blue,L,NET,linen,Canada,shopee,spring,sell
6289,female,100,shoes,white,M,NIKE,rayon,Japan,Internet,fall,sell
6290,female,400,pants,white,XL,H&M,cotton,America,shopee,winter,fail
6291,male,2000,dress,black,XXL,Unique,lycra,Korea,Storefront,summer,sell
6292,male,1400,shoes,Brown,XL,GU,acetate,China,shopee,spring,fail
6293,female,700,suit,yellow,L,GAP,acetate,China,Adidas,spring,fail
6294,male,1600,coat,green,XSS,GU,nylon,Taiwan,Storefront,winter,sell
6295,female,1900,vest,orange,M,Adidas,polyester,Taiwan,Adidas,fall,fail
6296,male,1400,uniforms,pink,S,H&M,acrylic,Taiwan,amazon,fall,sell
6297,female,900,shirt,green,XXXL,NIKE,acetate,China,Adidas,spring,fail
6298,male,300,shoes,purple,XSS,Unique,silk,Japan,Adidas,summer,sell
6299,male,200,dress,white,M,GAP,nylon,Europe,Internet,winter,sell
6300,female,1100,shirt,Brown,XL,NET,cotton,Korea,amazon,winter,sell
6301,female,900,dress,Brown,XS,Zara,polyester,Korea,Adidas,summer,sell
6302,female,100,uniforms,purple,S,GAP,cotton,Canada,Storefront,spring,sell
6303,male,1600,garter,blue,XXXL,GU,acetate,Taiwan,shopee,fall,sell
6304,female,1200,shoes,black,XXXL,NIKE,acetate,America,shopee,summer,fail
6305,female,1300,garter,Brown,XSS,Adidas,nylon,China,Storefront,summer,fail
6306,female,1600,uniforms,yellow,M,GU,silk,Taiwan,amazon,summer,fail
6307,female,1400,pants,orange,XL,GU,cotton,Canada,Adidas,summer,fail
6308,female,1600,dress,red,XXXL,GAP,polyester,Taiwan,shopee,fall,sell
6309,female,400,garter,red,XSS,Adidas,linen,China,Internet,winter,fail
6310,male,1100,garter,orange,XS,H&M,linen,Europe,shopee,summer,fail
6311,female,300,uniforms,yellow,L,NIKE,spandex,America,Internet,summer,sell
6312,male,800,pants,white,M,Zara,lycra,Taiwan,Storefront,winter,sell
6313,male,2000,vest,green,XL,GU,spandex,Canada,Storefront,summer,sell
6314,female,500,coat,blue,M,H&M,silk,China,shopee,spring,fail
6315,male,1100,shoes,green,XL,H&M,nylon,Taiwan,Internet,summer,sell
6316,female,300,dress,Brown,XL,NIKE,acrylic,China,Internet,summer,sell
6317,male,600,uniforms,orange,L,GAP,polyester,Taiwan,Internet,spring,sell
6318,male,300,pants,purple,XL,Unique,cotton,Europe,Internet,spring,sell
6319,female,400,jack,pink,XSS,GAP,acrylic,America,Storefront,fall,fail
6320,male,300,vest,green,S,NIKE,spandex,Europe,Adidas,fall,sell
6321,female,100,suit,green,XXL,GAP,acetate,Canada,Storefront,winter,sell
6322,female,1800,louse,pink,XSS,NIKE,rayon,Korea,Storefront,summer,sell
6323,female,1900,pants,pink,M,Unique,linen,America,amazon,fall,fail
6324,male,1700,vest,red,XXL,Zara,lycra,Japan,Internet,spring,sell
6325,female,800,vest,orange,XS,GU,nylon,Europe,Internet,spring,fail
6326,male,300,coat,Brown,S,NET,nylon,Taiwan,amazon,fall,sell
6327,male,1500,pants,white,S,Zara,polyester,Canada,shopee,summer,sell
6328,male,500,pants,black,XS,NIKE,acetate,Europe,amazon,spring,sell
6329,male,1500,coat,green,XS,NET,silk,Japan,amazon,winter,fail
6330,male,500,garter,Brown,XSS,Unique,polyester,Japan,amazon,summer,sell
6331,male,1800,shoes,purple,L,NET,cotton,Europe,shopee,winter,sell
6332,female,1400,shoes,yellow,XXL,NET,cotton,Japan,Internet,spring,fail
6333,female,1600,garter,white,L,H&M,rayon,Japan,amazon,winter,sell
6334,male,2000,shoes,orange,XL,H&M,linen,Japan,Storefront,fall,fail
6335,male,1400,coat,purple,M,Zara,acetate,Taiwan,amazon,winter,sell
6336,male,800,suit,orange,M,Adidas,nylon,Japan,shopee,spring,fail
6337,male,1700,shoes,purple,M,NIKE,cotton,America,amazon,fall,fail
6338,male,2000,louse,white,XXL,NIKE,spandex,Japan,Storefront,fall,sell
6339,female,1600,shirt,red,XXL,Unique,nylon,Japan,Adidas,summer,fail
6340,female,500,suit,black,XXXL,Zara,nylon,China,Internet,spring,sell
6341,female,400,coat,Brown,XL,GU,acetate,Japan,Storefront,winter,fail
6342,female,900,louse,black,M,GU,rayon,Japan,Adidas,winter,sell
6343,male,1600,jack,purple,XSS,Unique,spandex,China,Internet,spring,sell
6344,male,1500,shoes,Brown,S,Unique,linen,America,Adidas,spring,sell
6345,female,1500,dress,pink,S,NET,polyester,Taiwan,amazon,summer,sell
6346,female,100,louse,white,M,Adidas,silk,Europe,Internet,winter,sell
6347,male,400,coat,Brown,XXXL,GAP,linen,Korea,Internet,spring,fail
6348,female,1900,uniforms,Brown,XL,NET,cotton,Taiwan,Internet,summer,fail
6349,male,200,dress,orange,M,GAP,lycra,Canada,amazon,fall,sell
6350,male,1700,garter,pink,XSS,NET,linen,Japan,shopee,summer,fail
