TID,Sex,Price,Category,Color,Size,Brand,Material,Origin,Sales_channel,Season
5523,female,19,1,2,1,5,2,6,2,3
5524,female,7,2,6,7,5,3,5,0,3
5525,male,8,1,7,3,0,1,0,0,3
5526,female,19,3,2,0,4,3,1,4,0
5527,male,3,2,1,2,6,6,0,2,0
5528,male,2,4,4,6,0,3,5,3,3
5529,male,4,4,0,5,1,7,4,4,3
5530,male,15,2,2,7,7,8,3,2,3
5531,male,19,6,8,1,5,8,3,4,3
5532,female,10,4,8,2,7,9,2,1,1
5533,female,8,11,2,6,3,3,2,3,0
5534,male,4,2,9,1,7,6,3,4,2
5535,male,2,11,3,6,6,4,0,1,1
5536,female,12,10,0,5,1,6,1,0,0
5537,male,12,2,6,5,7,5,2,3,0
5538,female,7,2,1,7,3,1,0,4,2
5539,male,4,4,5,6,6,8,1,4,3
5540,female,4,1,6,6,0,7,4,4,2
5541,male,19,8,0,1,1,2,5,2,2
5542,female,16,10,0,2,5,1,0,4,1
5543,female,1,8,2,5,2,4,5,2,1
5544,male,8,3,5,6,2,0,0,4,0
5545,female,6,0,3,5,1,2,5,2,3
5546,female,1,3,0,2,1,5,3,3,1
5547,male,3,3,4,7,7,8,0,3,1
5548,male,5,2,6,0,0,0,2,0,1
5549,male,3,5,8,6,0,4,5,3,2
5550,male,0,3,5,5,4,4,6,1,1
5551,female,19,7,3,7,4,1,6,0,1
5552,male,11,0,4,0,5,1,1,4,2
5553,female,14,11,2,7,1,7,6,0,1
5554,male,5,8,6,3,2,9,3,0,3
5555,female,8,0,6,2,4,1,6,3,1
5556,male,8,7,8,5,2,6,4,3,2
5557,female,14,7,4,7,0,2,0,4,2
5558,female,9,3,9,0,7,6,0,1,3
5559,female,5,11,6,0,2,2,0,2,3
5560,female,10,9,6,0,2,0,3,0,3
5561,female,2,1,2,0,3,3,2,1,0
5562,female,13,8,1,6,3,0,1,2,3
5563,male,4,5,9,5,5,7,4,1,3
5564,female,18,5,1,7,4,8,0,0,3
5565,male,6,7,7,6,3,3,6,0,0
5566,male,12,2,2,0,3,8,4,0,3
5567,female,13,9,2,5,2,0,4,4,3
5568,female,10,6,1,2,3,4,1,3,2
5569,female,0,10,9,6,6,0,5,1,3
5570,male,15,6,8,0,2,6,1,2,2
5571,male,13,10,6,6,2,0,4,2,2
5572,male,2,5,5,3,4,6,0,1,1
5573,male,6,4,1,4,3,6,6,2,2
5574,female,19,2,1,2,4,9,5,1,0
5575,female,16,8,0,6,4,5,1,2,3
5576,male,14,4,0,7,7,1,2,1,2
5577,male,7,2,1,5,5,1,5,1,3
5578,male,6,9,5,5,6,2,1,2,1
5579,male,13,5,0,0,6,7,4,2,2
5580,female,17,6,2,2,5,6,6,3,1
5581,male,19,5,5,0,6,6,5,1,3
5582,female,11,11,4,3,2,7,4,1,1
5583,female,5,0,7,7,0,4,1,4,3
5584,male,14,6,0,3,1,1,3,3,2
5585,male,1,9,7,4,6,1,3,0,2
5586,male,1,6,6,7,0,6,4,3,1
5587,male,8,2,8,1,3,6,2,3,1
5588,female,6,4,4,2,6,8,6,0,1
5589,female,17,7,1,5,3,7,0,1,2
5590,male,17,1,6,3,6,3,2,2,0
5591,male,19,10,8,4,6,0,4,1,2
5592,male,11,0,7,5,1,0,2,2,2
5593,female,9,4,5,1,4,4,4,0,1
5594,female,4,11,9,1,7,5,0,4,3
5595,male,19,3,4,0,0,3,4,0,3
5596,male,3,4,4,5,0,3,2,0,2
5597,male,10,8,9,5,4,2,4,1,3
5598,male,5,5,3,4,3,8,6,4,3
5599,female,8,4,3,1,1,7,5,1,0
5600,male,15,9,1,1,0,3,0,0,0
5601,male,12,8,9,3,3,3,0,3,0
5602,female,9,10,6,4,7,9,1,2,3
5603,female,13,4,5,7,3,5,3,1,3
5604,male,18,8,5,4,0,7,2,3,0
5605,male,15,11,1,0,6,2,0,2,0
5606,female,4,5,4,0,1,0,5,1,0
5607,male,15,11,0,1,0,4,5,3,0
5608,female,1,11,6,5,0,9,0,1,1
5609,female,1,11,2,6,7,1,6,4,1
5610,female,6,4,7,5,1,1,0,3,2
5611,female,4,4,0,7,0,1,6,1,2
5612,male,4,10,9,2,0,6,4,4,0
5613,male,2,1,6,4,2,6,5,4,2
5614,male,15,3,4,4,1,5,0,2,2
5615,male,12,11,1,0,4,5,4,2,1
5616,female,15,6,9,7,1,7,0,0,3
5617,female,7,7,0,1,6,4,1,3,3
5618,male,6,7,2,5,0,3,5,1,2
5619,female,0,6,4,2,0,1,1,2,2
5620,male,9,11,4,1,5,2,0,2,2
5621,female,18,7,0,7,7,7,4,3,1
5622,female,16,8,6,4,4,1,4,1,2
5623,male,7,0,2,3,6,8,5,0,2
5624,male,8,5,1,3,2,3,1,4,1
5625,female,4,10,1,1,1,3,5,4,3
5626,female,16,7,3,3,5,1,6,2,2
5627,male,0,0,3,1,2,8,2,3,1
5628,female,8,0,7,6,3,0,5,1,1
5629,male,19,10,4,7,7,6,0,2,2
5630,female,11,3,8,0,3,2,4,2,3
5631,female,7,4,3,1,6,0,4,1,2
5632,female,12,11,1,1,7,9,0,2,1
5633,female,1,4,0,4,5,9,0,0,0
5634,male,16,8,4,1,1,5,6,3,0
5635,female,16,5,0,2,1,5,0,4,2
5636,male,7,0,0,1,5,2,1,1,3
5637,female,5,8,2,7,4,9,0,3,0
5638,female,12,5,8,4,1,2,3,2,0
5639,male,9,2,2,3,2,9,2,4,1
5640,female,18,4,9,2,1,1,6,2,1
5641,female,14,5,6,1,0,4,6,2,1
5642,female,16,4,4,2,7,9,3,4,3
5643,female,14,11,6,2,1,7,0,2,3
5644,male,11,9,9,4,0,3,1,3,3
5645,male,6,8,5,7,3,8,3,2,3
5646,female,17,2,1,0,3,9,4,2,0
5647,female,13,7,5,0,4,8,6,4,3
5648,female,6,11,8,3,3,8,6,2,1
5649,male,3,10,6,7,5,5,4,3,1
5650,female,7,7,0,6,7,9,5,1,1
5651,female,14,0,8,4,4,3,3,2,3
5652,male,13,2,9,3,1,6,1,4,3
5653,male,4,6,6,5,6,3,1,1,3
5654,female,15,8,5,3,4,2,6,1,2
5655,male,4,0,4,7,3,1,0,0,3
5656,male,13,10,0,2,7,2,2,4,0
5657,male,9,0,9,7,2,9,0,0,2
5658,male,14,5,8,3,2,7,1,1,3
5659,male,8,10,3,2,1,6,0,2,2
5660,male,19,8,8,5,3,8,1,2,2
5661,female,5,9,4,7,6,0,3,0,2
5662,male,18,10,0,1,0,0,6,0,1
5663,female,12,4,3,1,4,4,5,3,0
5664,female,8,8,6,4,4,5,5,1,0
5665,female,13,10,4,1,6,4,2,0,0
5666,male,3,0,3,6,5,6,2,0,0
5667,female,0,10,0,7,0,6,3,0,3
5668,female,8,6,9,6,4,1,0,0,3
5669,male,4,1,3,1,3,0,4,4,0
5670,female,15,0,8,5,2,5,0,3,0
5671,male,2,9,4,2,7,3,1,2,1
5672,male,13,3,2,1,5,3,1,0,0
5673,male,5,9,3,0,1,1,3,0,0
5674,female,2,5,3,0,1,1,1,3,2
5675,male,3,7,3,0,0,9,2,1,3
5676,female,14,8,9,2,2,3,2,4,2
5677,male,2,9,8,1,5,2,3,3,1
5678,female,1,7,1,5,1,1,0,0,0
5679,female,14,2,9,6,5,0,0,3,2
5680,male,19,4,6,6,3,1,6,1,2
5681,male,8,2,0,4,1,6,6,3,3
5682,female,12,9,7,3,4,3,0,4,0
5683,female,14,2,5,4,3,0,2,1,2
5684,male,18,9,2,3,2,7,6,1,0
5685,female,3,5,2,3,4,7,0,1,1
5686,male,19,10,8,1,0,0,2,0,0
5687,male,4,11,3,5,7,9,4,3,3
5688,male,7,11,9,0,4,5,5,0,1
5689,female,8,11,9,2,0,9,0,3,2
5690,female,0,0,5,6,5,8,3,2,2
5691,female,4,9,6,7,6,0,1,2,1
5692,female,17,4,5,5,6,7,2,3,0
5693,female,6,3,4,3,1,3,3,1,1
5694,male,11,3,9,2,5,3,3,3,0
5695,male,10,2,1,0,7,3,4,0,0
5696,female,18,2,3,2,5,2,1,3,2
5697,female,18,10,6,7,5,4,3,3,0
5698,male,11,10,7,0,0,3,2,1,1
5699,male,8,11,0,4,7,2,5,4,2
5700,female,5,7,4,6,0,8,0,0,1
5701,female,5,8,9,5,7,7,3,3,2
5702,male,5,1,8,1,7,9,4,3,3
5703,female,12,11,9,2,1,0,6,1,0
5704,male,13,3,1,4,3,9,4,3,2
5705,male,11,4,1,3,7,6,5,1,0
5706,male,4,0,0,4,0,6,3,0,1
5707,female,19,11,8,0,3,2,1,0,0
5708,male,12,2,7,5,7,5,0,2,1
5709,male,9,1,8,5,2,1,1,2,2
5710,male,7,9,3,1,7,6,0,2,2
5711,female,16,5,5,1,2,0,1,3,2
5712,female,15,5,9,7,3,1,0,1,0
5713,male,10,5,5,7,3,5,2,1,3
5714,male,13,4,8,0,7,5,6,3,0
5715,female,2,1,4,2,5,4,3,1,2
5716,female,14,10,8,5,0,6,4,2,3
5717,female,11,0,6,7,2,5,5,1,1
5718,female,0,1,6,5,0,7,3,0,0
5719,female,18,1,4,4,7,3,2,2,1
5720,female,5,10,0,6,6,2,3,2,3
5721,female,18,3,4,1,5,1,1,0,2
5722,female,3,3,8,3,2,6,2,4,3
5723,male,1,10,7,2,3,1,5,1,0
5724,male,6,7,9,3,4,0,0,0,2
5725,male,7,7,3,7,6,7,5,1,1
5726,female,16,4,9,4,1,0,5,3,0
5727,male,15,0,2,5,7,3,3,1,2
5728,female,16,7,0,1,7,5,5,3,2
5729,male,10,2,0,5,1,3,0,1,0
5730,male,18,1,7,1,5,0,6,4,0
5731,male,10,0,5,1,6,7,0,3,1
5732,female,6,3,4,3,7,4,0,0,3
5733,female,10,8,7,2,2,0,6,1,3
5734,female,13,6,1,1,7,5,0,3,2
5735,female,15,10,0,0,5,1,6,0,1
5736,male,2,6,3,5,1,9,2,4,1
5737,female,6,0,6,3,4,1,6,3,0
5738,female,6,2,6,7,2,4,1,4,0
5739,male,16,8,3,0,1,6,0,0,1
5740,female,13,1,4,5,2,0,4,1,1
5741,male,14,10,2,7,0,8,2,4,0
5742,female,4,8,1,5,4,0,6,3,2
5743,male,9,6,6,5,4,8,6,2,0
5744,female,4,7,4,5,0,4,1,1,1
5745,male,11,10,3,0,4,1,6,0,1
5746,male,0,11,4,2,7,7,2,1,0
5747,female,0,5,9,4,2,5,1,0,1
5748,male,16,1,7,3,3,8,1,3,2
5749,female,1,11,8,3,1,1,1,2,3
5750,female,8,7,0,4,5,5,0,4,3
5751,male,2,2,4,0,1,2,2,3,1
5752,female,14,0,2,0,3,1,2,4,1
5753,female,7,0,3,2,6,6,4,1,2
5754,female,11,4,6,1,5,1,6,1,1
5755,male,12,4,0,4,2,4,2,0,2
5756,male,15,10,9,4,1,2,1,3,0
5757,male,5,0,4,2,6,0,5,1,3
5758,male,19,7,8,6,2,8,6,0,2
5759,female,6,11,5,5,5,7,0,1,0
5760,male,6,1,2,3,4,1,0,4,0
5761,male,2,4,7,1,3,8,6,2,2
5762,male,6,3,7,7,3,1,3,2,0
5763,male,10,7,0,0,0,8,3,3,2
5764,male,12,3,4,5,5,3,1,4,2
5765,female,3,11,6,6,3,8,0,3,0
5766,male,19,9,6,5,7,6,0,0,1
5767,female,8,3,3,5,0,7,3,4,0
5768,male,13,8,9,2,2,5,0,4,1
5769,male,14,8,6,0,4,0,1,0,3
5770,female,1,2,7,2,7,0,6,3,2
5771,female,17,9,9,5,5,2,0,0,3
5772,female,15,0,2,1,3,0,0,4,0
5773,male,13,5,5,4,7,1,5,4,0
5774,male,19,2,3,1,7,1,4,3,0
5775,male,11,11,8,6,1,7,2,3,0
5776,female,3,0,5,3,0,6,5,3,1
5777,male,15,1,2,7,5,5,2,3,1
5778,female,9,6,0,0,3,6,2,2,3
5779,male,12,11,1,7,1,5,5,4,0
5780,male,0,10,9,2,3,6,0,2,0
5781,female,19,5,3,5,5,5,2,3,2
5782,male,7,1,6,6,3,6,4,1,1
5783,female,15,1,1,3,3,2,0,2,2
5784,female,17,5,1,1,0,9,6,0,3
5785,male,11,7,0,6,7,6,3,2,0
5786,male,16,11,8,2,1,2,3,2,1
5787,male,3,11,3,7,1,9,4,0,3
5788,female,15,3,2,1,6,2,3,0,1
5789,female,2,2,2,2,7,9,0,2,3
5790,female,5,11,5,7,1,0,6,0,2
5791,female,18,0,6,6,0,2,6,2,1
5792,male,17,5,0,1,7,0,1,4,3
5793,male,3,7,5,2,4,1,2,3,3
5794,male,12,4,0,6,3,4,2,2,0
5795,female,8,5,7,1,0,8,3,3,1
5796,male,12,0,9,2,6,8,0,0,3
5797,male,10,0,4,1,7,5,0,4,0
5798,female,3,1,0,5,5,3,5,2,1
5799,male,8,4,2,1,1,0,3,0,3
5800,female,17,10,7,1,7,4,5,1,0
5801,male,11,7,2,5,4,3,5,0,3
5802,male,5,11,0,0,1,3,6,0,1
5803,male,17,10,2,0,2,9,1,0,1
5804,female,15,10,4,0,4,4,5,0,1
5805,female,16,4,7,1,6,6,5,2,0
5806,male,19,6,7,4,0,2,6,0,3
5807,male,3,7,4,2,0,8,4,3,1
5808,male,14,0,7,1,4,4,1,0,3
5809,female,3,9,8,3,2,6,1,0,2
5810,female,6,7,0,0,5,1,3,3,2
5811,female,16,6,9,0,0,3,1,0,3
5812,female,19,5,5,4,6,9,1,4,1
5813,male,8,8,0,2,2,7,3,2,0
5814,male,3,4,6,2,0,7,0,2,0
5815,female,6,0,4,1,6,5,4,4,2
5816,male,9,7,1,7,5,0,6,2,3
5817,female,11,2,5,2,6,1,6,0,2
5818,male,17,11,7,6,1,9,0,1,3
5819,female,10,4,2,1,2,2,0,3,1
5820,female,8,10,4,0,3,0,2,1,2
5821,male,14,8,9,6,6,6,1,1,3
5822,male,16,11,2,0,4,4,4,2,3
5823,female,6,3,5,2,7,3,1,0,2
5824,male,18,8,1,2,6,0,6,1,2
5825,female,2,3,5,6,3,0,4,2,0
5826,female,6,0,6,6,5,9,1,2,1
5827,female,6,10,4,6,6,1,5,0,1
5828,female,12,1,0,0,0,6,1,3,2
5829,female,14,4,0,5,2,8,0,3,0
5830,male,6,0,5,1,5,9,1,0,1
5831,male,2,6,6,2,1,2,1,1,0
5832,male,7,10,7,6,4,5,2,2,3
5833,female,4,2,4,6,1,0,1,4,0
5834,male,1,7,1,2,4,6,1,2,1
5835,female,11,8,4,6,6,9,4,3,2
5836,female,18,10,1,4,6,3,0,3,1
5837,female,15,7,5,3,2,1,3,3,1
5838,female,18,10,7,0,3,4,2,2,3
5839,female,2,9,2,0,4,3,6,1,0
5840,female,4,6,1,3,4,2,6,1,1
5841,female,8,10,9,7,3,8,2,0,1
5842,male,3,9,4,3,6,6,5,2,2
5843,male,13,11,0,3,4,8,2,0,2
5844,male,15,0,0,4,4,1,3,4,2
5845,female,6,6,9,6,5,8,1,4,1
5846,female,8,9,8,3,5,6,2,0,2
5847,male,9,4,7,5,2,1,4,4,3
5848,male,19,10,2,6,2,4,3,0,3
5849,male,6,11,1,4,4,4,6,1,0
5850,male,9,1,9,6,3,6,5,4,0
5851,male,10,10,6,5,5,9,4,0,0
5852,female,10,6,1,6,3,7,0,4,1
5853,female,0,2,0,4,5,2,2,1,0
5854,female,1,5,7,7,4,7,4,1,0
5855,male,11,3,8,7,4,9,0,4,1
5856,female,4,7,9,7,3,7,5,4,2
5857,female,9,11,8,5,1,6,3,1,3
5858,female,2,6,3,4,3,6,5,3,0
5859,male,16,1,8,5,1,0,2,3,2
5860,male,11,6,8,5,0,7,5,1,0
5861,female,0,11,7,6,5,4,4,1,0
5862,male,13,0,3,1,6,0,0,3,3
5863,female,15,8,2,0,3,3,4,0,3
5864,female,10,2,8,0,6,6,1,1,2
5865,female,16,8,3,6,6,7,5,2,3
5866,female,0,10,8,7,2,5,6,3,3
5867,female,11,10,6,7,3,1,6,1,1
5868,male,5,6,1,5,2,5,3,0,2
5869,male,11,6,2,4,5,0,3,2,3
5870,male,16,5,3,6,4,9,4,0,3
5871,male,16,2,3,6,6,0,3,3,1
5872,male,0,10,1,3,5,7,5,0,3
5873,male,6,7,4,1,1,3,4,3,2
5874,female,5,11,5,0,7,9,3,1,1
5875,male,12,4,4,3,2,7,6,4,3
5876,male,6,5,2,7,1,7,0,0,0
5877,male,18,10,3,2,5,3,3,1,3
5878,male,19,6,8,0,2,9,5,3,1
5879,female,14,6,8,4,1,8,2,2,2
5880,female,3,10,1,0,0,5,1,2,0
5881,female,17,10,4,4,6,6,1,0,2
5882,female,7,0,1,3,2,7,6,2,3
5883,female,10,9,9,2,5,9,3,0,0
5884,female,19,7,0,7,7,3,1,2,2
5885,male,3,3,9,2,2,3,4,2,1
5886,female,13,10,1,1,2,2,3,2,1
5887,male,7,10,5,2,5,5,0,3,2
5888,male,1,5,1,1,7,2,3,0,1
5889,male,3,9,7,6,7,4,6,4,1
5890,female,5,9,2,0,2,1,2,0,1
5891,female,10,4,5,4,6,7,0,2,2
5892,female,2,9,4,1,0,9,1,0,3
5893,female,18,5,8,2,7,5,6,1,1
5894,male,2,3,2,5,1,4,6,2,3
5895,male,4,2,0,0,1,4,3,2,0
5896,female,16,5,2,1,0,3,1,2,2
5897,male,14,11,2,4,7,6,3,1,1
5898,male,0,0,4,4,7,5,0,1,0
5899,male,10,11,3,1,7,7,0,1,0
5900,female,15,3,4,4,1,9,0,0,3
5901,female,10,6,7,0,0,7,0,1,3
5902,female,1,7,5,7,4,7,2,3,2
5903,female,8,11,0,3,5,2,0,3,0
5904,female,12,7,6,6,0,0,1,0,0
5905,male,6,4,1,5,0,8,3,4,3
5906,female,1,2,6,6,2,5,5,1,2
5907,male,4,4,7,7,4,2,1,4,3
5908,male,16,10,2,0,1,2,2,4,1
5909,female,13,6,0,4,5,5,6,3,1
5910,female,12,6,9,3,5,3,2,0,1
5911,male,7,5,0,2,2,9,4,2,0
5912,male,15,5,2,3,0,5,2,1,1
5913,female,15,0,8,1,4,4,0,4,2
5914,female,8,4,3,7,6,8,6,0,1
5915,female,0,4,1,1,3,1,6,2,2
5916,male,16,10,6,0,0,8,4,4,3
5917,male,17,2,1,7,5,3,0,2,0
5918,female,3,11,3,1,5,8,5,2,3
5919,female,8,1,7,2,2,8,3,0,2
5920,male,18,9,0,2,3,0,5,3,3
5921,male,9,0,0,1,1,2,0,1,0
5922,male,19,4,7,2,4,7,2,0,1
5923,female,8,8,1,5,3,5,5,0,0
5924,female,19,2,2,7,2,9,3,1,0
5925,female,18,0,5,7,7,7,3,0,2
5926,male,19,4,3,3,3,8,2,2,0
5927,female,14,0,6,0,3,6,0,2,3
5928,female,16,1,6,1,0,2,6,2,1
5929,female,10,9,6,7,0,9,5,4,1
5930,male,18,1,7,2,2,7,5,0,3
5931,male,6,10,1,2,1,4,3,1,3
5932,male,8,10,2,1,5,9,5,2,2
5933,female,19,8,9,2,2,0,3,1,0
5934,male,11,5,3,7,2,0,0,1,1
5935,male,3,10,5,2,2,0,6,3,2
5936,male,9,10,9,6,4,7,6,2,1
5937,male,13,6,7,2,3,2,3,4,0
5938,female,7,3,5,0,7,9,4,2,3
5939,male,12,11,0,0,3,9,4,2,0
5940,female,19,6,3,2,2,8,1,4,2
5941,female,8,2,3,3,2,5,6,2,1
5942,female,16,6,0,3,1,8,2,3,0
5943,male,4,3,6,1,7,8,1,4,2
5944,female,8,6,9,3,5,7,4,2,2
5945,female,3,7,6,7,1,4,0,4,2
5946,female,14,2,5,1,6,8,3,0,3
5947,male,18,9,2,1,0,8,6,0,1
5948,male,19,0,9,7,1,0,5,0,3
5949,male,10,4,2,1,7,6,1,3,3
5950,male,14,10,8,7,0,2,3,0,2
5951,female,10,6,7,7,6,0,3,3,3
5952,female,4,7,4,7,1,6,5,1,1
5953,male,1,4,0,0,0,1,0,1,0
5954,male,2,10,3,4,7,5,3,0,2
5955,female,0,5,0,3,6,0,5,0,3
5956,female,16,1,0,0,1,5,3,3,0
5957,female,4,5,7,4,6,7,2,1,1
5958,female,17,0,5,6,0,9,3,1,0
5959,female,10,2,9,5,6,5,4,3,1
5960,male,9,3,7,5,6,3,4,0,0
5961,male,10,9,1,4,4,4,2,1,2
5962,male,3,5,6,7,7,8,1,2,1
5963,female,14,2,3,7,5,2,3,0,2
5964,male,1,2,6,6,2,8,5,1,0
5965,female,15,0,6,6,6,0,1,1,3
5966,male,19,10,8,1,6,3,5,2,1
5967,female,0,10,7,6,0,6,1,2,3
5968,male,10,0,4,2,3,0,0,1,3
5969,female,6,2,9,6,2,4,5,4,2
5970,female,16,7,0,4,7,6,5,3,2
5971,female,18,11,3,2,5,9,0,0,3
5972,female,6,6,4,5,3,1,2,0,0
5973,male,4,2,0,4,0,0,5,2,3
5974,male,15,9,6,2,4,4,1,2,2
5975,female,0,2,1,1,0,3,0,4,1
5976,female,19,9,4,6,3,2,4,1,1
5977,male,14,7,1,4,4,3,3,3,0
5978,female,15,0,9,1,5,3,3,2,2
5979,male,17,10,1,3,3,6,6,1,3
5980,female,3,5,9,4,7,1,6,2,3
5981,male,17,9,8,6,7,1,5,1,0
5982,female,6,5,0,4,3,9,1,4,2
5983,female,16,8,7,3,0,6,2,2,3
5984,female,1,8,1,5,1,4,6,4,2
5985,male,11,8,4,4,6,9,2,1,0
5986,female,12,7,0,7,2,6,0,0,2
5987,female,6,9,4,7,1,0,3,3,1
5988,male,19,8,4,6,1,0,2,2,3
5989,female,12,4,2,0,7,0,3,3,2
5990,female,18,4,9,6,6,9,4,0,1
5991,male,11,10,2,7,3,3,2,4,2
5992,male,19,5,6,3,2,9,2,4,1
5993,male,14,10,4,3,6,6,0,1,3
5994,male,10,1,7,7,4,8,2,0,1
5995,male,10,11,3,1,2,0,1,1,0
5996,female,15,7,8,1,0,0,5,4,3
5997,female,15,2,3,7,6,8,3,2,2
5998,male,14,1,0,4,3,8,3,3,3
5999,female,8,8,2,2,4,3,4,0,2
6000,male,6,3,7,7,4,0,1,3,2
6001,male,10,6,7,6,7,9,5,1,0
6002,female,6,10,2,1,5,9,2,0,3
6003,female,13,1,4,0,6,7,2,2,0
6004,female,12,1,4,1,3,1,1,1,1
6005,female,16,7,3,0,4,2,4,0,0
6006,male,10,1,1,0,6,0,1,0,1
6007,female,13,0,7,2,3,0,4,4,1
6008,male,14,3,4,2,3,7,6,4,1
6009,male,8,11,7,3,7,1,4,2,2
6010,female,9,9,6,4,0,3,2,2,0
6011,female,7,2,9,7,3,7,0,2,3
6012,male,14,1,4,7,3,6,3,3,3
6013,male,4,2,5,7,2,2,4,2,2
6014,female,17,5,9,4,4,5,5,3,2
6015,female,11,3,7,0,4,6,0,2,1
6016,female,5,0,1,1,7,8,6,3,3
6017,male,12,5,7,4,2,4,5,4,3
6018,male,2,1,1,1,2,1,2,0,3
6019,female,13,7,4,1,4,2,6,2,2
6020,female,2,1,0,5,4,1,1,2,1
6021,female,7,0,6,3,1,3,6,0,2
6022,female,13,10,4,7,5,3,5,0,3
6023,male,1,9,1,0,0,8,5,1,1
6024,male,13,7,7,3,2,9,2,0,2
6025,female,6,8,9,6,7,7,3,1,0
6026,male,2,6,6,5,2,7,1,4,3
6027,female,8,10,9,5,0,4,4,3,0
6028,male,10,0,7,6,7,0,1,0,3
6029,female,2,6,8,1,3,8,0,4,3
6030,male,3,9,4,0,3,8,5,0,1
6031,female,11,1,3,6,1,0,1,3,2
6032,female,6,1,3,2,7,6,2,1,1
6033,female,14,3,5,5,5,7,5,4,2
6034,female,17,9,9,0,3,7,4,2,2
6035,female,14,6,7,7,6,4,5,3,0
6036,male,19,4,7,5,1,7,0,4,2
6037,female,15,11,0,5,0,6,4,2,0
6038,female,19,11,5,7,4,5,1,4,2
6039,male,12,3,5,4,3,7,6,0,1
6040,male,9,9,7,3,1,7,4,0,3
6041,male,0,8,6,6,0,8,3,1,2
6042,male,6,9,6,4,4,8,4,2,0
6043,female,16,5,5,1,0,5,6,4,1
6044,female,2,9,8,5,7,5,3,0,2
6045,male,9,9,7,2,4,5,5,3,0
6046,female,13,9,0,7,7,1,6,4,0
6047,male,4,9,9,7,4,3,1,3,3
6048,male,13,11,8,6,3,8,6,0,1
6049,male,3,7,4,2,1,4,0,4,0
6050,male,0,4,1,3,5,4,4,4,1
6051,female,6,0,4,0,1,3,0,4,0
6052,male,2,1,0,7,3,0,6,4,2
6053,male,19,3,2,2,1,4,2,4,1
6054,female,4,6,6,5,0,8,2,1,3
6055,male,12,5,9,3,5,8,2,0,0
6056,female,0,1,3,6,4,4,0,3,2
6057,male,11,0,2,7,7,3,5,0,2
6058,male,0,4,9,3,5,9,1,3,2
6059,female,2,10,0,3,1,6,5,4,3
6060,male,8,1,0,7,2,3,4,4,1
6061,male,0,5,3,0,4,9,3,3,1
6062,male,2,8,6,3,0,6,4,3,3
6063,female,18,8,2,6,1,8,6,3,0
6064,female,3,9,0,0,3,2,2,1,1
6065,female,0,6,7,2,2,3,1,2,2
6066,male,12,10,0,0,5,9,6,1,3
6067,male,18,1,6,0,1,5,5,3,1
6068,female,11,2,1,4,6,4,1,1,1
6069,male,4,10,5,3,0,5,2,4,3
6070,female,4,3,0,5,6,3,1,4,3
6071,male,11,7,9,7,2,1,5,4,3
6072,female,12,2,5,5,2,2,5,0,3
6073,female,6,10,4,2,6,7,5,0,1
6074,male,9,3,3,7,5,2,0,2,0
6075,male,9,6,6,4,1,9,5,0,0
6076,male,13,6,1,5,3,5,6,0,3
6077,male,19,11,1,3,5,5,2,1,2
6078,male,16,7,2,1,2,3,4,2,0
6079,female,2,6,7,5,0,1,0,1,0
6080,female,0,8,2,6,2,4,5,1,1
6081,male,12,4,2,5,5,7,6,3,2
6082,male,14,6,4,3,1,2,6,3,1
6083,female,14,9,6,0,1,1,5,1,0
6084,female,11,0,7,5,1,1,1,2,0
6085,male,4,8,4,7,3,9,1,0,3
6086,male,9,7,6,2,2,1,2,4,1
6087,female,13,6,2,2,2,0,0,0,1
6088,female,17,2,9,4,5,6,1,0,2
6089,female,18,2,0,5,2,0,4,0,0
6090,male,16,9,7,4,5,8,3,1,2
6091,male,8,11,7,1,6,6,3,0,2
6092,male,11,11,6,5,7,8,0,1,0
6093,female,6,5,8,2,3,5,5,0,1
6094,female,6,10,7,4,0,7,3,1,2
6095,male,17,0,6,6,6,3,4,2,0
6096,male,4,2,4,3,5,9,1,1,3
6097,female,15,4,4,3,0,8,5,4,2
6098,female,7,4,5,4,7,2,5,4,1
6099,female,12,1,1,1,4,4,0,4,0
6100,male,17,7,9,5,0,6,0,0,0
6101,male,7,6,7,7,4,8,1,0,0
6102,male,9,11,0,4,0,4,1,2,0
6103,female,4,0,7,0,0,2,3,0,0
6104,male,8,11,6,3,3,7,6,0,2
6105,male,19,1,8,4,4,6,0,4,0
6106,male,17,2,3,7,2,8,0,0,0
6107,male,10,2,6,5,0,3,1,0,2
6108,female,2,5,1,2,1,2,3,4,1
6109,female,11,3,2,1,5,6,4,0,0
6110,male,3,3,1,4,5,2,2,4,2
6111,female,13,8,3,4,2,5,6,4,3
6112,male,18,6,9,0,1,5,4,1,2
6113,female,11,6,3,5,1,4,5,1,0
6114,male,9,4,3,4,5,1,2,4,1
6115,male,11,1,4,4,5,0,6,0,1
6116,male,0,4,2,2,7,4,3,4,1
6117,male,6,3,3,3,1,3,6,4,3
6118,male,3,4,4,3,5,6,5,4,1
6119,male,12,10,4,7,3,2,5,0,2
6120,male,12,6,3,6,6,9,4,2,1
6121,male,17,5,1,6,2,4,1,1,1
6122,male,5,7,2,0,1,4,5,4,0
6123,male,2,8,9,1,3,2,6,4,3
6124,female,6,0,5,1,3,1,4,2,1
6125,female,12,11,9,3,7,1,0,4,1
6126,male,9,0,9,0,0,9,3,2,0
6127,male,16,4,4,5,5,5,6,0,3
6128,male,13,11,9,6,7,5,4,0,0
