TID,Sex,Price,Category,Color,Size,Brand,Material,Origin,Sales_channel,Season,s/n
39417,0,12,6,1,6,5,4,1,4,2,0
39418,1,0,4,8,6,0,1,3,2,2,1
39419,1,10,9,4,0,7,2,4,2,3,1
39420,1,18,6,3,4,5,4,1,0,1,0
39421,1,16,1,8,0,2,1,1,3,3,1
39422,1,2,9,2,1,7,9,1,0,0,0
39423,0,2,1,8,2,1,7,1,4,3,1
39424,1,11,5,9,6,5,7,4,3,1,1
39425,1,12,9,8,5,3,7,0,4,3,1
39426,0,9,10,5,6,0,1,2,4,1,0
39427,0,1,2,2,4,6,6,2,3,0,1
39428,1,19,8,7,2,2,6,6,4,0,1
39429,0,13,10,8,0,0,8,0,4,2,0
39430,0,4,7,8,5,6,7,4,3,1,1
39431,0,5,10,9,6,7,5,2,1,3,1
39432,1,0,0,8,7,5,2,3,3,0,1
39433,0,5,4,4,3,4,0,2,3,3,0
39434,0,0,1,4,3,7,6,4,2,2,1
39435,0,16,7,8,0,3,1,4,1,2,0
39436,1,18,11,0,6,3,0,0,3,2,1
39437,0,9,0,2,3,0,1,2,2,1,0
39438,0,0,6,3,1,3,1,0,2,0,1
39439,1,9,9,5,6,4,3,0,0,1,0
39440,0,0,6,2,0,1,5,3,0,3,1
39441,1,5,7,5,2,6,9,2,2,1,1
39442,1,19,5,3,0,4,3,6,4,3,1
39443,0,11,5,8,7,6,3,0,2,3,0
39444,1,5,3,4,3,2,4,6,0,1,1
39445,1,7,11,9,2,2,1,5,1,2,1
39446,0,18,9,3,7,0,6,4,2,2,0
39447,1,1,3,0,2,7,4,6,3,2,1
39448,1,12,3,8,5,4,0,4,3,2,1
39449,1,0,7,5,5,7,3,2,1,0,1
39450,1,18,9,8,0,4,4,6,1,2,1
39451,1,7,5,5,2,4,6,6,4,1,1
39452,0,19,8,6,3,7,3,6,0,0,1
39453,0,19,10,4,1,0,5,2,2,3,0
39454,0,6,4,0,2,7,9,6,1,1,1
39455,0,10,9,1,4,6,2,3,2,0,0
39456,0,1,5,4,0,6,6,2,2,2,1
39457,1,5,3,1,0,2,9,6,1,1,1
39458,0,2,6,0,5,6,1,3,1,1,1
39459,1,8,7,2,4,6,4,1,1,0,1
39460,0,3,4,8,1,7,1,1,1,2,1
39461,1,4,11,4,7,2,6,1,2,3,1
39462,1,12,1,2,3,2,1,5,4,2,0
39463,0,16,10,7,7,4,2,3,3,1,0
39464,1,6,0,0,4,1,5,6,1,0,1
39465,0,1,8,3,4,6,7,0,3,2,1
39466,0,10,0,6,7,7,4,6,0,2,1
39467,0,12,1,6,1,2,0,3,2,3,1
39468,1,4,11,4,5,0,1,6,2,3,1
39469,0,5,10,0,1,6,5,4,3,2,0
39470,1,19,1,8,1,1,8,4,2,2,1
39471,0,7,0,1,5,4,8,2,3,1,0
39472,0,14,4,2,6,0,2,4,4,1,0
39473,0,13,3,7,7,3,4,3,4,1,0
39474,0,7,0,7,7,2,1,6,2,3,0
39475,1,7,3,2,1,5,6,4,4,1,0
39476,0,11,10,7,7,4,2,0,3,3,0
39477,1,2,2,8,7,7,1,5,4,0,1
39478,0,9,10,9,2,5,9,0,4,0,1
39479,1,10,10,3,6,7,5,1,3,0,0
39480,0,6,7,2,0,3,0,1,4,1,0
39481,0,3,6,2,7,4,2,0,2,3,0
39482,0,16,0,0,5,1,3,3,4,1,0
39483,1,2,8,5,1,3,9,2,4,1,0
39484,0,1,10,4,6,5,3,4,0,0,1
39485,1,5,9,8,7,0,3,4,2,3,1
39486,0,4,1,7,7,5,7,6,1,3,1
39487,0,4,9,0,6,1,3,1,2,1,0
39488,0,5,9,4,1,1,3,0,4,1,0
39489,1,9,1,8,7,3,6,2,2,3,1
39490,1,5,4,6,4,5,4,6,0,2,1
39491,0,10,8,1,7,0,2,5,2,2,1
39492,0,8,9,8,5,4,9,0,3,0,0
39493,0,11,4,0,6,2,1,2,1,0,0
39494,1,17,6,0,0,3,9,2,4,0,1
39495,1,9,7,0,3,7,1,5,4,2,0
39496,0,12,3,8,5,7,6,6,0,2,1
39497,1,7,2,6,2,7,1,6,2,2,1
39498,0,5,4,0,4,2,6,3,1,3,0
39499,0,11,4,2,6,3,0,3,2,2,0
39500,1,7,3,4,3,7,7,4,4,3,0
39501,0,10,11,3,0,3,9,5,3,2,1
39502,1,7,4,9,2,6,3,4,1,2,1
39503,1,15,2,6,6,4,1,5,4,1,0
39504,0,17,4,5,7,5,0,0,2,2,0
39505,0,5,1,2,5,2,5,6,1,1,1
39506,1,15,11,5,6,2,3,6,1,1,1
39507,1,17,8,4,3,3,8,2,0,3,0
39508,0,13,3,8,7,3,6,0,3,1,0
39509,0,2,3,5,2,3,3,5,0,2,1
39510,1,4,4,8,1,0,4,1,3,0,1
39511,0,15,4,7,3,0,6,1,1,3,0
39512,0,10,5,5,5,0,4,1,4,1,0
39513,0,15,7,5,1,3,8,3,1,3,0
39514,1,12,5,8,2,7,3,4,2,1,1
39515,0,2,9,0,6,5,2,1,0,1,1
39516,1,13,4,5,3,7,3,4,0,0,0
39517,1,9,2,6,1,6,5,0,1,0,1
39518,1,11,5,2,4,0,3,5,2,0,1
39519,1,3,9,2,3,2,7,1,3,1,0
39520,1,12,9,2,3,4,0,5,0,3,0
39521,0,2,10,5,1,4,5,0,0,0,1
39522,1,8,9,4,7,2,4,5,1,2,0
39523,0,9,10,1,0,0,7,1,3,1,1
39524,1,4,2,1,2,4,8,0,0,0,0
39525,0,6,1,9,1,6,7,1,1,0,1
39526,1,10,4,4,6,6,0,6,1,0,1
39527,0,4,3,2,5,4,8,0,4,1,0
39528,1,12,8,2,0,0,7,6,0,3,1
39529,0,8,0,4,6,1,7,1,4,2,1
39530,1,13,2,6,6,1,1,1,1,3,0
39531,1,15,5,9,1,2,4,4,1,0,1
39532,1,16,0,7,3,6,6,5,1,1,1
39533,1,18,6,0,3,6,5,0,1,1,1
39534,1,11,11,8,2,0,8,1,0,3,1
39535,0,19,1,8,3,5,7,2,4,3,1
39536,1,1,8,0,4,5,7,1,0,3,1
39537,0,5,3,3,7,3,2,5,4,0,1
39538,1,2,11,0,7,4,9,6,1,0,1
39539,0,17,8,9,1,2,8,4,0,0,0
39540,0,19,7,7,5,0,7,3,2,0,1
39541,0,4,6,8,7,0,5,4,1,3,0
39542,0,14,7,1,3,6,9,2,2,2,0
39543,1,5,3,0,5,1,0,1,0,1,0
39544,1,8,7,2,0,4,5,0,1,0,1
39545,0,3,4,7,7,6,1,4,0,0,0
39546,1,14,2,2,3,2,8,4,2,1,0
39547,0,7,6,8,4,6,2,6,3,1,0
39548,1,13,0,5,6,1,6,2,0,2,0
39549,1,0,6,1,7,7,5,2,0,0,1
39550,0,8,11,6,6,3,0,0,0,2,0
39551,1,9,2,6,3,1,7,1,1,3,0
39552,0,6,10,9,6,1,5,6,4,3,0
39553,0,3,7,7,0,3,7,4,0,0,1
39554,1,17,5,7,6,0,5,2,4,1,1
39555,0,14,4,3,2,6,6,4,2,0,1
39556,0,11,9,2,5,1,4,0,3,0,0
39557,1,13,1,8,0,0,8,1,2,1,1
39558,1,6,3,5,2,4,9,4,2,1,0
39559,0,9,10,1,2,1,2,3,4,1,1
39560,1,17,0,9,6,7,5,6,4,2,1
39561,1,1,9,4,1,5,1,0,1,1,1
39562,0,4,0,2,5,7,9,5,0,2,1
39563,0,6,6,7,2,5,5,0,1,1,1
39564,1,19,8,1,2,7,8,2,0,3,0
39565,0,15,5,8,1,3,0,1,3,3,0
39566,1,5,2,0,3,1,6,1,4,1,0
39567,0,3,3,4,0,5,2,0,4,1,0
39568,0,4,2,1,3,3,4,6,3,0,0
39569,0,5,3,3,4,4,6,3,2,1,0
39570,0,11,4,5,2,0,5,3,2,3,1
39571,1,19,9,6,1,4,0,2,1,1,0
39572,1,7,3,8,6,2,5,1,2,0,1
39573,1,6,8,7,7,6,7,0,4,3,1
39574,0,1,9,5,2,0,6,1,1,0,1
39575,0,16,4,1,1,3,9,3,4,1,0
39576,1,9,7,3,0,0,6,5,4,0,1
39577,1,7,2,2,5,6,6,6,1,2,1
39578,1,2,5,5,5,5,0,6,4,3,1
39579,0,0,11,6,4,7,5,6,1,2,1
39580,0,17,9,8,4,1,8,0,4,1,0
39581,1,14,4,2,0,2,0,4,0,0,1
39582,1,14,10,5,4,1,0,2,1,0,0
39583,0,12,9,5,6,3,1,5,1,1,1
39584,1,16,3,8,4,1,1,1,3,2,1
39585,1,10,6,0,0,7,1,5,1,1,1
39586,1,19,2,4,0,2,4,3,2,2,1
39587,0,8,11,3,2,3,3,2,0,1,1
39588,1,16,4,1,3,2,7,0,1,1,0
39589,0,3,2,7,7,7,6,3,4,2,1
39590,0,16,8,3,1,5,2,4,4,0,0
39591,1,8,7,0,4,0,9,4,0,1,0
39592,0,16,7,7,2,3,9,1,0,3,1
39593,1,4,7,6,4,5,1,1,0,1,0
39594,0,7,9,4,0,1,7,0,1,0,1
39595,1,15,8,6,2,7,1,1,2,1,0
39596,1,7,9,3,1,4,4,3,0,2,0
39597,0,16,5,8,2,7,4,5,2,0,1
39598,0,17,8,4,6,1,0,4,2,0,0
39599,0,10,8,2,5,4,4,2,1,3,0
39600,1,0,10,2,0,5,8,3,4,1,1
39601,0,11,4,2,3,3,8,0,3,3,0
39602,0,18,4,7,3,0,2,2,0,0,0
39603,0,5,5,6,3,4,3,0,0,2,0
39604,1,4,4,5,4,0,1,5,1,2,0
39605,1,2,0,8,0,6,5,6,2,3,1
39606,1,18,7,2,0,6,3,5,4,2,1
39607,1,16,7,6,2,7,6,1,3,2,0
39608,1,5,4,2,6,3,1,0,3,1,0
39609,0,19,4,4,3,5,1,4,1,3,0
39610,0,1,5,2,4,5,2,2,4,3,1
39611,0,0,6,2,6,3,9,6,2,0,1
39612,0,16,6,3,3,6,2,1,1,0,0
39613,0,8,6,7,1,3,9,6,2,3,0
39614,0,13,6,2,4,6,3,5,0,2,1
39615,1,1,1,0,7,4,6,5,4,0,1
39616,0,5,3,7,3,7,7,6,0,0,1
39617,1,13,9,9,3,0,1,5,1,2,0
39618,0,12,11,5,4,7,4,0,0,3,1
39619,0,13,3,0,6,3,3,6,0,2,0
39620,0,17,11,2,3,5,0,5,1,1,1
39621,0,12,10,1,6,5,4,5,4,1,1
39622,1,13,1,4,7,7,5,5,2,0,0
39623,0,13,2,3,4,7,8,2,2,0,1
39624,0,13,5,9,6,6,2,6,3,2,0
39625,0,13,8,1,1,1,2,2,0,1,0
39626,1,15,5,8,4,2,6,5,3,1,1
39627,0,19,3,8,5,1,7,1,1,2,1
39628,1,16,10,0,4,3,8,4,4,2,0
39629,1,15,6,4,6,2,6,0,4,2,0
39630,0,0,1,6,4,1,5,2,0,0,1
39631,0,14,6,1,7,6,0,6,2,1,0
39632,1,3,0,0,1,5,5,2,3,0,0
39633,0,13,11,8,0,3,4,3,3,2,0
39634,1,10,7,4,7,7,9,0,2,2,0
39635,1,10,11,2,4,4,1,6,0,1,1
39636,1,3,1,0,1,6,0,6,2,0,1
39637,0,13,7,6,2,4,2,1,0,2,1
39638,0,3,10,8,6,4,5,0,1,1,0
39639,0,5,5,2,0,7,0,6,3,1,1
39640,1,17,7,2,7,0,1,0,3,3,0
39641,1,11,1,7,1,2,3,0,0,2,0
39642,1,6,8,9,1,3,6,4,4,0,0
39643,0,5,5,8,7,5,0,2,4,0,0
39644,0,3,6,5,5,2,5,0,3,1,0
39645,0,17,3,2,6,5,6,4,2,1,0
39646,0,16,11,4,4,1,7,6,4,0,1
39647,0,5,4,5,0,5,5,5,2,3,1
39648,0,1,8,4,2,4,7,5,2,1,1
39649,1,10,11,8,5,5,6,0,2,0,1
39650,0,12,5,3,4,6,9,4,3,1,0
39651,1,11,4,2,0,5,4,1,3,0,1
39652,1,3,5,4,6,5,0,4,2,2,1
39653,1,3,7,5,2,2,2,0,0,0,0
39654,0,3,5,6,4,5,4,4,3,2,0
39655,1,13,1,6,2,1,7,2,1,3,0
39656,1,15,8,8,3,3,2,5,2,1,1
39657,0,9,9,0,1,6,6,1,2,2,0
39658,1,10,1,5,4,3,3,0,3,3,0
39659,1,10,11,2,3,4,2,1,3,3,1
39660,1,3,3,7,2,1,5,0,2,2,0
39661,1,11,7,7,6,0,6,1,0,2,0
39662,0,3,4,0,4,0,7,5,4,0,1
39663,0,13,2,0,0,7,6,1,3,1,1
39664,0,17,10,8,2,0,4,0,1,0,1
39665,0,15,11,6,1,5,2,1,1,0,0
39666,1,9,6,9,0,7,6,5,4,1,1
39667,0,13,9,9,5,0,7,0,3,1,1
39668,1,16,0,6,6,7,6,1,4,2,0
39669,0,4,2,2,5,2,2,3,3,0,0
39670,0,15,6,1,0,1,4,0,1,0,0
39671,1,0,8,4,0,6,5,0,2,2,1
39672,0,18,0,4,0,3,7,5,4,0,1
39673,0,9,2,1,3,0,4,4,4,2,0
39674,1,13,1,7,6,0,8,3,3,0,0
39675,0,17,6,9,2,2,2,1,0,2,1
39676,1,13,11,9,4,7,5,0,2,2,1
39677,1,11,9,5,5,3,4,0,2,0,0
39678,0,16,2,8,0,4,0,6,1,2,0
39679,0,10,0,5,5,4,4,6,0,1,0
39680,0,18,1,8,1,1,0,2,2,2,1
39681,1,7,1,2,4,7,3,6,3,1,1
39682,0,8,6,2,3,7,5,6,4,0,1
39683,0,6,4,3,0,2,9,2,3,0,0
39684,1,12,0,3,4,1,7,0,4,0,0
39685,1,1,9,9,0,4,1,5,0,0,1
39686,0,16,3,6,1,6,9,3,3,0,0
39687,0,17,7,2,0,4,3,2,0,0,0
39688,0,6,3,4,3,0,3,5,0,2,1
39689,1,7,7,1,2,0,5,3,2,3,0
39690,1,14,5,8,1,7,4,5,3,1,1
39691,1,13,7,7,6,7,7,2,1,3,0
39692,1,6,2,3,6,7,5,5,1,1,0
39693,0,2,1,5,6,0,8,3,3,2,1
39694,0,19,9,5,2,4,6,2,3,1,1
39695,0,0,9,6,6,5,8,4,1,2,1
39696,0,10,4,1,0,0,2,3,4,1,0
39697,0,8,9,4,0,4,6,3,4,3,0
39698,0,19,5,4,6,7,9,3,2,1,1
39699,0,19,11,1,6,6,5,3,2,2,0
39700,1,4,8,7,4,2,8,2,0,0,0
39701,0,8,5,6,6,3,1,4,0,1,0
39702,0,8,2,0,3,6,6,6,4,3,0
39703,1,2,11,6,7,0,5,2,3,3,1
39704,1,6,1,7,7,7,9,0,4,1,0
39705,1,13,4,8,5,7,8,1,3,1,1
39706,0,9,3,0,0,4,9,6,0,0,0
39707,0,10,0,3,7,7,2,6,2,3,1
39708,0,0,0,3,1,6,5,3,4,1,1
39709,1,4,9,5,2,2,9,5,3,3,0
39710,0,19,10,4,2,6,2,4,0,1,1
39711,0,17,4,9,1,3,4,4,0,3,0
39712,0,5,11,9,3,3,1,2,1,3,0
39713,1,10,5,2,1,5,9,5,2,1,1
39714,0,18,0,8,5,1,2,0,2,0,0
39715,0,19,8,0,0,1,5,3,2,0,0
39716,1,6,4,1,0,7,0,5,0,2,1
39717,0,16,9,1,6,1,8,3,1,1,0
39718,1,16,11,8,5,1,2,3,4,2,1
39719,0,15,11,5,3,4,3,6,1,0,0
39720,1,14,0,1,3,1,9,2,2,1,0
39721,1,12,6,3,2,0,2,5,2,0,0
39722,0,17,7,1,0,1,2,2,4,0,0
39723,0,17,0,1,6,1,0,2,2,1,0
39724,0,7,3,3,4,0,0,6,2,0,0
39725,1,2,7,7,4,4,9,4,4,1,0
39726,1,16,11,2,3,5,0,3,4,0,1
39727,0,0,9,4,0,3,5,0,0,2,1
39728,0,10,3,8,6,6,1,1,3,1,0
39729,1,9,7,8,0,2,7,6,2,0,1
39730,1,7,9,1,4,7,9,1,0,0,0
39731,0,5,6,5,4,3,0,5,1,1,1
39732,0,7,1,4,4,4,4,2,2,1,1
39733,1,12,0,6,4,1,9,4,1,1,0
39734,1,0,1,4,2,7,8,2,0,3,1
39735,0,10,10,8,3,1,2,3,3,3,0
39736,0,6,7,2,4,1,4,1,2,3,0
39737,1,14,11,5,7,1,3,0,2,1,1
39738,0,0,3,8,5,7,8,1,3,3,1
39739,0,3,2,3,1,7,0,6,3,3,1
39740,0,14,9,8,2,3,5,5,1,2,1
39741,1,9,11,9,5,7,3,1,3,1,1
39742,0,10,3,5,7,5,4,2,3,0,0
39743,1,14,8,8,0,6,7,6,2,2,1
39744,1,13,7,6,6,7,5,0,4,1,0
39745,0,12,5,1,5,2,5,0,0,3,0
39746,0,1,6,7,3,2,5,4,2,1,1
39747,0,16,5,2,0,0,0,4,0,3,0
39748,0,12,8,1,1,2,4,1,2,0,0
39749,0,13,0,2,5,4,4,4,3,3,0
39750,0,1,11,4,1,0,0,1,0,0,1
39751,1,6,11,9,6,6,4,5,3,3,1
39752,1,0,3,9,5,5,5,6,1,3,1
39753,0,13,6,5,3,5,2,2,3,3,0
39754,0,4,10,5,0,2,1,2,4,1,0
39755,0,11,10,3,0,5,0,4,1,1,0
39756,0,8,7,9,4,3,7,5,0,0,1
39757,0,15,1,3,4,6,5,1,4,0,1
39758,1,3,0,1,2,0,6,1,4,0,0
39759,0,1,2,1,2,6,0,1,1,3,1
39760,1,8,3,4,5,0,4,3,4,3,0
39761,1,2,10,8,3,7,8,1,4,0,1
39762,0,1,4,2,6,5,7,0,3,0,1
39763,1,18,11,3,3,6,6,3,0,3,1
39764,0,14,5,0,1,5,2,3,0,0,0
39765,0,13,6,7,0,2,3,4,1,3,0
39766,1,5,8,1,3,4,1,3,2,1,0
39767,1,11,1,9,0,3,9,3,4,2,1
39768,0,17,1,2,1,3,2,5,0,2,1
39769,1,3,4,4,1,7,8,3,0,1,0
39770,1,9,8,7,6,6,4,5,3,1,1
39771,0,13,7,5,2,6,6,0,1,1,1
39772,1,9,9,6,0,6,8,2,2,1,1
39773,1,12,2,7,0,2,2,6,1,0,1
39774,0,13,11,5,2,5,4,6,1,3,1
39775,1,1,9,7,5,2,4,1,3,3,1
39776,1,4,2,2,1,5,0,1,0,2,0
39777,0,3,4,6,0,5,5,3,4,1,0
39778,0,12,9,6,5,3,4,1,0,3,0
39779,0,5,8,2,0,4,4,0,2,2,0
39780,0,19,10,3,5,3,2,5,4,1,1
39781,0,3,3,3,3,0,2,3,0,1,0
39782,0,7,3,5,2,0,0,5,1,1,1
39783,1,11,4,3,6,2,2,6,0,3,1
39784,1,17,5,9,0,6,0,1,2,3,1
39785,1,9,6,4,1,3,9,4,2,3,0
39786,0,1,8,5,7,2,7,0,3,0,1
39787,0,17,8,0,4,5,1,5,4,0,1
39788,1,13,8,6,0,3,9,5,3,2,1
39789,1,4,7,2,0,1,9,6,1,3,1
39790,1,7,7,3,3,5,3,5,1,0,0
39791,0,14,3,3,7,1,6,6,2,3,0
39792,0,15,9,7,4,6,5,2,3,3,0
39793,1,3,0,8,4,1,4,0,4,3,1
39794,0,4,4,0,4,3,9,3,4,0,0
39795,0,6,11,3,7,4,0,1,2,0,0
39796,1,2,3,0,0,6,3,3,1,0,1
39797,0,10,2,2,3,3,5,6,1,0,0
39798,0,12,6,1,6,3,5,1,1,0,0
39799,0,6,1,1,3,5,2,5,2,0,1
39800,0,6,2,6,6,3,4,3,0,2,0
39801,1,17,2,3,3,7,3,2,4,2,0
39802,1,11,11,6,2,0,0,5,4,0,1
39803,1,14,5,3,2,3,5,3,1,3,1
39804,0,15,0,9,3,5,7,2,3,2,1
39805,1,18,3,5,0,2,2,0,3,1,1
39806,0,11,6,9,7,0,7,2,2,1,1
39807,0,4,4,4,1,3,6,4,1,0,0
39808,0,12,9,9,6,3,8,5,1,0,1
39809,1,8,11,2,0,4,4,0,4,1,1
39810,0,3,7,0,6,1,3,6,1,0,0
39811,1,2,8,7,0,4,9,3,4,0,1
39812,0,2,3,4,1,5,4,6,2,3,1
39813,1,6,3,2,1,6,0,4,0,2,1
39814,0,7,1,4,3,0,5,2,1,1,1
39815,0,6,0,7,4,3,5,1,1,2,0
39816,0,19,7,8,2,1,8,6,1,0,1
39817,1,7,10,5,2,7,9,2,3,2,0
39818,1,12,7,7,4,6,2,3,1,0,1
39819,1,2,10,5,0,5,6,5,1,1,1
39820,0,8,5,3,3,5,9,2,0,2,0
39821,0,14,0,1,7,4,5,1,1,3,0
39822,1,2,0,9,3,0,8,2,0,0,0
39823,1,1,1,3,6,0,5,0,0,2,1
39824,1,4,5,4,1,5,3,2,0,2,1
39825,0,7,2,1,2,3,8,1,3,1,1
39826,0,6,8,9,2,2,2,4,2,0,1
39827,1,13,2,6,5,6,9,4,1,2,1
39828,0,6,1,0,1,4,1,5,0,0,1
39829,0,7,6,7,6,0,1,4,2,2,0
39830,0,17,9,7,2,2,0,4,1,3,1
39831,1,18,11,1,6,0,3,2,4,3,1
39832,1,11,4,4,5,2,8,4,0,1,0
39833,1,12,2,7,1,6,4,2,4,2,1
39834,0,17,10,6,6,5,8,5,3,2,1
39835,0,16,0,1,4,1,1,5,0,1,1
39836,1,0,2,1,1,7,6,6,2,0,1
39837,1,7,8,9,2,0,4,0,4,3,0
39838,0,8,10,3,3,3,9,6,1,2,0
39839,1,11,4,4,6,4,6,2,2,3,0
39840,1,2,2,8,4,5,4,2,4,0,1
39841,0,11,8,3,4,7,0,0,4,2,1
39842,0,17,11,2,1,0,0,3,4,2,0
39843,0,9,1,0,7,3,4,2,1,3,1
39844,1,5,4,8,2,3,9,1,4,3,1
39845,1,15,10,6,2,7,1,2,0,1,0
39846,1,11,11,6,5,0,4,6,2,2,1
39847,1,19,4,8,4,6,2,0,2,2,1
39848,1,17,1,2,6,4,2,4,0,3,0
39849,0,17,6,6,3,5,4,4,4,1,0
39850,0,0,10,4,3,6,7,3,3,1,1
39851,0,8,3,1,7,5,4,2,4,2,0
39852,0,6,10,5,7,6,6,6,2,0,0
39853,1,0,0,8,5,4,8,0,4,0,1
39854,0,0,0,2,7,1,4,4,4,2,1
39855,1,13,10,1,7,6,9,3,4,1,1
39856,0,6,3,5,6,0,4,4,1,2,0
39857,0,0,2,1,6,4,0,2,3,2,1
39858,0,8,2,2,3,1,3,3,1,1,0
39859,1,4,11,1,7,0,5,0,1,1,1
39860,0,17,4,1,4,6,9,3,4,1,0
39861,1,1,6,3,2,0,0,0,2,0,1
39862,0,18,4,6,3,0,3,3,2,1,0
39863,1,4,10,6,6,7,5,1,0,1,0
39864,1,8,6,4,1,5,1,6,4,2,1
39865,0,3,2,0,1,7,2,4,2,1,1
39866,0,8,1,6,5,4,7,3,1,1,1
39867,1,0,10,5,3,4,7,3,1,0,1
39868,0,8,0,1,6,2,4,3,3,2,0
39869,0,10,1,1,1,4,2,1,2,0,1
39870,0,0,11,6,3,5,6,4,2,0,1
39871,0,0,9,3,4,7,2,6,4,2,1
39872,0,5,0,3,4,2,6,6,0,2,0
39873,0,5,5,9,5,6,2,5,3,3,1
39874,0,1,1,2,7,5,7,4,4,1,1
39875,1,15,11,4,6,2,8,1,0,0,1
39876,1,6,6,0,5,7,9,2,0,0,0
39877,1,5,8,2,3,7,6,1,0,1,0
39878,1,0,0,9,1,3,1,4,0,1,1
39879,1,7,10,2,4,0,5,1,0,0,0
39880,1,13,10,7,1,3,8,1,4,3,0
39881,1,16,11,5,4,0,8,0,4,0,1
39882,1,14,9,2,2,1,1,2,1,0,0
39883,1,16,7,8,7,4,2,4,2,3,1
39884,0,10,1,6,6,2,4,4,4,3,1
39885,1,6,3,1,3,5,1,2,0,3,0
39886,0,2,0,8,5,2,8,2,2,0,1
39887,0,14,10,6,7,2,2,2,1,1,0
39888,0,18,1,7,0,2,3,6,3,3,1
39889,0,12,1,1,6,3,5,0,2,0,1
39890,0,15,11,8,6,7,6,1,2,0,1
39891,0,4,4,1,4,6,4,5,1,2,1
39892,0,11,3,9,4,7,9,0,2,3,1
39893,1,14,9,4,5,5,6,6,1,1,1
39894,1,10,4,1,7,7,6,5,2,0,0
39895,0,5,5,2,2,7,2,5,4,0,1
39896,0,13,3,4,2,0,9,4,0,0,1
39897,1,6,7,2,2,3,8,0,3,1,0
39898,1,5,1,4,5,6,5,4,4,0,1
39899,0,11,6,8,3,5,3,0,3,2,0
39900,0,3,8,9,6,4,2,1,4,2,0
39901,0,18,1,1,6,0,5,2,4,0,1
39902,1,6,7,7,2,5,0,5,4,1,0
39903,1,1,6,5,2,0,6,1,2,2,1
39904,0,18,8,0,5,6,7,1,1,1,1
39905,1,1,10,7,0,5,8,6,2,0,1
39906,0,8,1,5,0,1,2,5,0,2,1
39907,1,17,10,4,7,1,9,0,4,2,0
39908,1,5,2,2,4,7,3,3,3,1,0
39909,0,0,2,6,1,3,1,2,0,1,1
39910,1,12,2,9,7,1,4,2,3,2,0
39911,1,6,4,2,1,1,9,3,0,2,0
39912,1,3,0,5,2,4,9,3,3,2,0
39913,1,16,9,5,1,6,6,5,0,3,1
39914,0,14,10,4,7,0,0,3,2,1,0
39915,0,16,3,9,3,3,2,0,1,3,0
39916,1,14,0,9,6,6,7,2,1,0,1
39917,0,6,8,0,1,5,3,4,0,2,0
39918,0,19,5,5,1,1,3,6,1,2,0
39919,0,0,9,5,4,4,4,3,3,0,1
39920,1,17,0,3,6,0,5,6,1,2,1
39921,1,19,0,0,7,0,7,6,4,1,1
39922,1,2,5,9,2,2,8,6,4,0,1
39923,1,13,1,6,0,5,9,4,2,0,1
39924,0,3,1,5,3,7,5,4,3,0,1
39925,0,4,10,6,2,5,5,1,3,2,1
39926,0,5,9,3,4,5,8,6,4,0,0
39927,1,19,10,2,7,1,1,6,1,3,1
39928,0,18,7,8,1,1,3,5,2,1,1
39929,0,8,2,1,1,7,2,4,0,1,1
39930,1,13,3,2,1,7,6,4,0,2,0
39931,1,11,10,9,0,4,1,1,3,1,1
39932,1,17,3,5,7,6,5,2,3,3,1
39933,1,7,4,0,6,0,5,6,4,2,1
39934,0,6,4,3,2,2,1,3,1,1,1
39935,0,6,3,6,7,2,8,6,3,3,0
39936,1,9,5,1,2,7,5,5,3,2,1
39937,0,9,6,9,2,1,9,4,0,1,1
39938,0,16,10,6,4,2,2,4,4,1,0
39939,1,10,0,1,7,2,8,4,4,1,0
39940,1,19,0,3,5,0,0,0,1,3,0
39941,1,8,10,6,1,7,7,5,1,3,0
39942,1,13,11,9,6,6,1,6,0,3,1
39943,1,17,5,5,2,0,7,4,3,1,1
39944,1,13,9,2,5,4,0,0,4,0,0
39945,1,7,7,0,5,4,6,3,2,2,0
39946,1,13,3,4,2,3,0,3,1,0,0
39947,1,2,0,0,3,2,6,1,0,2,0
39948,1,11,2,0,0,7,4,6,3,3,1
39949,0,9,10,0,2,3,3,2,1,0,1
39950,0,6,9,6,4,2,3,2,2,1,0
39951,0,7,9,8,4,6,6,1,0,2,0
39952,0,6,0,6,1,4,7,5,1,1,1
39953,1,10,2,4,3,2,7,3,1,1,0
39954,1,16,1,9,5,1,2,6,2,0,1
39955,0,9,2,8,1,7,6,3,0,0,1
39956,0,7,4,3,3,1,4,0,0,0,0
39957,1,2,1,3,1,7,1,3,3,1,0
39958,1,15,7,0,2,6,4,6,3,0,1
39959,1,5,2,0,1,3,8,6,0,0,1
39960,0,4,1,2,4,2,5,5,4,2,1
39961,1,8,6,4,4,0,2,1,0,2,0
39962,1,15,11,6,6,0,0,1,4,3,1
39963,1,0,3,6,2,3,5,0,1,2,1
39964,0,17,7,8,6,2,4,2,1,2,0
39965,0,7,7,6,2,7,1,5,2,1,1
39966,1,10,7,3,3,6,2,6,0,2,1
39967,0,19,3,4,0,3,7,2,0,2,1
39968,1,11,9,8,4,2,9,3,4,0,1
39969,0,14,2,8,1,4,1,0,4,3,0
39970,0,0,6,0,3,5,5,5,0,2,1
39971,1,12,8,9,5,2,8,5,3,2,0
39972,0,16,0,2,5,0,9,3,4,1,0
39973,0,16,11,4,5,5,9,0,1,1,0
39974,0,15,10,9,0,3,0,0,2,2,0
