TID,Sex,Price,Category,Color,Size,Brand,Material,Origin,Sales_channel,Season
5102,female,700,shoes,blue,XS,GU,spandex,China,Adidas,winter
5103,female,700,louse,Brown,M,NET,polyester,Taiwan,Storefront,spring
5104,female,1700,sweater,purple,XL,GAP,acrylic,America,Storefront,summer
5105,female,700,uniforms,black,XL,Zara,cotton,Canada,Internet,spring
5106,male,200,pants,yellow,XL,Unique,spandex,America,Adidas,summer
5107,male,1400,jack,yellow,M,NIKE,cotton,Canada,Storefront,spring
5108,female,300,shirt,blue,XL,GU,rayon,China,shopee,spring
5109,female,500,suit,green,XXXL,Adidas,lycra,Korea,Internet,spring
5110,female,1300,vest,purple,XSS,H&M,polyester,America,Storefront,fall
5111,female,1600,louse,yellow,M,Unique,polyester,Europe,Internet,summer
5112,female,1600,dress,purple,XS,Adidas,linen,Europe,shopee,winter
5113,male,600,garter,red,XS,Adidas,silk,America,shopee,spring
5114,male,1200,suit,orange,XL,Unique,lycra,China,Adidas,winter
5115,male,1900,dress,black,XXXL,Unique,silk,Japan,amazon,summer
5116,female,1700,shoes,purple,M,H&M,nylon,China,Storefront,spring
5117,female,1500,dress,yellow,S,Zara,cotton,Japan,Storefront,winter
5118,female,700,pants,green,L,GU,acrylic,America,Internet,fall
5119,female,1100,louse,orange,XSS,Unique,linen,Japan,Storefront,winter
5120,female,2000,dress,purple,L,Zara,nylon,America,shopee,spring
5121,male,1900,dress,red,XL,NET,spandex,Canada,Storefront,winter
5122,male,900,dress,pink,L,NIKE,linen,Japan,Internet,fall
5123,female,400,garter,green,L,Unique,polyester,Canada,shopee,summer
5124,female,300,coat,Brown,XL,Adidas,lycra,Taiwan,shopee,summer
5125,male,1900,coat,red,XXXL,H&M,acetate,Korea,Adidas,winter
5126,female,1000,vest,green,XSS,NET,acetate,Japan,Adidas,winter
5127,female,800,shoes,green,XXL,Adidas,spandex,America,amazon,winter
5128,male,1900,sweater,pink,XL,Unique,rayon,Europe,amazon,spring
5129,female,700,vest,pink,XSS,GAP,acetate,Taiwan,amazon,winter
5130,female,300,louse,Brown,XL,GU,cotton,Canada,Internet,winter
5131,male,1900,coat,purple,M,Unique,spandex,Canada,Storefront,fall
5132,male,1800,shoes,white,XSS,Adidas,rayon,Europe,Internet,winter
5133,male,1800,shirt,black,XS,Zara,polyester,Japan,shopee,spring
5134,female,1600,shoes,yellow,XL,NET,spandex,Europe,shopee,winter
5135,female,900,louse,blue,XXXL,NET,lycra,China,Internet,summer
5136,male,400,pants,red,XSS,NET,cotton,Europe,Storefront,spring
5137,male,1600,suit,red,XXL,Adidas,spandex,Japan,amazon,winter
5138,female,900,dress,black,XL,Unique,lycra,Japan,Storefront,fall
5139,male,700,shoes,yellow,XS,Zara,rayon,Japan,Adidas,fall
5140,female,1200,jack,black,M,Unique,acrylic,Canada,Internet,summer
5141,male,1900,jack,red,L,NIKE,acrylic,Canada,shopee,winter
5142,male,1800,garter,yellow,XXXL,GU,nylon,Canada,amazon,summer
5143,male,600,suit,red,S,Zara,cotton,China,shopee,summer
5144,male,700,pants,red,XXXL,H&M,silk,China,shopee,fall
5145,male,1800,jack,yellow,XL,Unique,cotton,Korea,Storefront,summer
5146,female,200,shoes,black,L,GAP,polyester,Canada,Adidas,spring
5147,female,1300,pants,black,XL,NIKE,spandex,Taiwan,Storefront,spring
5148,male,100,suit,Brown,S,NIKE,linen,Taiwan,Internet,summer
5149,female,600,pants,pink,XL,Unique,silk,America,Adidas,winter
5150,male,1200,shoes,green,S,H&M,rayon,Japan,Internet,spring
5151,male,1800,dress,green,M,GAP,linen,Taiwan,Storefront,winter
5152,male,300,shirt,purple,L,NET,rayon,Korea,Adidas,summer
5153,female,100,dress,orange,XXL,Zara,cotton,China,Storefront,fall
5154,male,500,coat,white,S,NET,cotton,Japan,amazon,spring
5155,female,1300,uniforms,green,XSS,NET,lycra,Canada,Storefront,fall
5156,female,800,garter,red,XL,GAP,spandex,Korea,Internet,winter
5157,female,1500,pants,orange,S,Adidas,acetate,Canada,amazon,summer
5158,female,1200,vest,black,XXXL,Zara,lycra,China,Adidas,spring
5159,male,400,vest,black,XL,GAP,rayon,Japan,Storefront,summer
5160,male,600,shoes,blue,XS,GU,silk,Japan,Adidas,winter
5161,male,1300,suit,black,XL,Zara,lycra,Europe,shopee,summer
5162,female,1300,suit,black,XL,GU,linen,America,amazon,summer
5163,male,1900,shirt,pink,XXL,H&M,lycra,Taiwan,Adidas,spring
5164,male,1500,louse,purple,S,Zara,lycra,America,Internet,summer
5165,female,500,louse,pink,XXXL,Unique,acrylic,Taiwan,Storefront,spring
5166,female,2000,suit,black,XL,Adidas,rayon,China,Adidas,fall
5167,male,1600,louse,red,XS,Zara,rayon,Korea,shopee,summer
5168,male,1500,pants,white,XXXL,Zara,acrylic,China,shopee,fall
5169,female,600,vest,orange,M,GU,acrylic,America,Storefront,fall
5170,female,300,vest,orange,L,Unique,acrylic,Japan,Storefront,fall
5171,female,1800,uniforms,orange,M,GAP,cotton,Japan,amazon,summer
5172,male,1900,shirt,white,XXXL,H&M,acrylic,Europe,amazon,fall
5173,female,500,suit,purple,S,H&M,nylon,Taiwan,Internet,winter
5174,female,800,shoes,yellow,XXL,NIKE,polyester,Taiwan,amazon,summer
5175,male,1700,sweater,black,L,NET,rayon,China,Storefront,summer
5176,female,600,shirt,yellow,XXL,GAP,acrylic,Korea,amazon,spring
5177,female,1000,louse,blue,XXXL,GAP,linen,Taiwan,Internet,winter
5178,female,1900,sweater,orange,XS,Adidas,acetate,Korea,shopee,winter
5179,male,1300,suit,green,XS,GAP,linen,Japan,Adidas,summer
5180,male,600,coat,white,XL,NET,lycra,Canada,Adidas,spring
5181,female,1200,vest,green,L,GAP,spandex,Europe,Adidas,fall
5182,female,1600,coat,blue,L,NET,acetate,China,shopee,winter
5183,male,800,coat,orange,L,NET,rayon,America,amazon,winter
5184,male,1000,shoes,orange,XSS,GU,cotton,Korea,Internet,spring
5185,female,400,vest,orange,XS,GAP,cotton,China,Adidas,spring
5186,female,1900,suit,green,XL,NET,cotton,Europe,shopee,winter
5187,female,1100,jack,yellow,M,NIKE,acrylic,America,shopee,fall
5188,male,1200,suit,blue,L,GAP,lycra,China,Adidas,fall
5189,male,900,jack,pink,S,Unique,acrylic,China,Storefront,spring
5190,female,100,shirt,purple,XXL,GAP,silk,Europe,Adidas,winter
5191,male,1900,suit,purple,XS,NET,rayon,Korea,Internet,winter
5192,female,1200,uniforms,white,XL,GAP,acrylic,Canada,Adidas,fall
5193,female,500,jack,red,S,Adidas,cotton,Taiwan,Adidas,fall
5194,male,900,suit,white,XSS,Zara,spandex,Japan,amazon,fall
5195,female,1900,suit,Brown,XXXL,NIKE,silk,China,amazon,winter
5196,female,2000,shoes,green,S,NIKE,silk,Europe,Storefront,summer
5197,male,2000,coat,pink,XS,Adidas,linen,Europe,Adidas,winter
5198,female,1300,shoes,black,S,NIKE,lycra,China,shopee,fall
5199,male,700,suit,Brown,XSS,GU,cotton,China,shopee,winter
5200,male,500,sweater,yellow,M,NIKE,silk,Japan,Internet,summer
5201,female,1100,shoes,red,M,NIKE,silk,Japan,Adidas,spring
5202,male,300,pants,orange,XXL,NET,spandex,America,Adidas,summer
5203,female,200,garter,orange,XXL,NET,acrylic,Europe,Storefront,winter
5204,male,500,shirt,Brown,L,NET,rayon,Japan,Adidas,fall
5205,male,600,suit,pink,XS,NET,rayon,Taiwan,Storefront,summer
5206,male,900,uniforms,white,XS,Unique,rayon,Canada,Internet,summer
5207,female,1900,jack,orange,XXXL,GAP,rayon,Canada,amazon,summer
5208,male,1800,louse,black,L,GAP,spandex,Europe,amazon,summer
5209,female,1400,suit,yellow,XS,NET,spandex,America,Storefront,winter
5210,male,1100,vest,yellow,XXXL,GAP,silk,Korea,Internet,summer
5211,male,1000,louse,black,XS,Adidas,cotton,Taiwan,Storefront,winter
5212,male,1000,suit,green,XSS,GAP,rayon,Japan,shopee,winter
5213,female,1300,sweater,yellow,S,Unique,polyester,China,Internet,spring
5214,female,700,louse,Brown,XS,GU,acetate,Canada,amazon,fall
5215,male,400,vest,green,S,Unique,cotton,Japan,Storefront,spring
5216,female,200,coat,purple,XXL,Unique,spandex,America,amazon,winter
5217,male,1500,dress,white,XL,GAP,silk,Canada,Storefront,spring
5218,female,1100,sweater,green,XS,H&M,polyester,America,shopee,summer
5219,male,900,louse,blue,XSS,Unique,linen,Canada,Storefront,fall
5220,female,1100,vest,white,XSS,H&M,rayon,Korea,amazon,spring
5221,female,700,sweater,Brown,M,NET,nylon,Canada,Internet,summer
5222,female,700,suit,yellow,XL,H&M,nylon,China,Internet,spring
5223,female,700,pants,black,L,Adidas,cotton,Europe,Internet,spring
5224,female,1400,louse,black,S,GAP,linen,America,amazon,winter
5225,male,1700,suit,pink,XL,NET,acetate,America,shopee,fall
5226,female,1800,shirt,pink,XXXL,NIKE,acrylic,Japan,Storefront,spring
5227,male,200,garter,Brown,M,NIKE,cotton,Europe,Storefront,fall
5228,male,1000,shoes,green,M,GU,nylon,America,shopee,fall
5229,female,1300,dress,pink,M,Zara,acrylic,Canada,Storefront,winter
5230,male,2000,jack,red,XXXL,Zara,polyester,Taiwan,Internet,summer
5231,male,1100,shirt,yellow,XXL,Unique,rayon,Japan,amazon,winter
5232,female,1300,louse,pink,XS,NIKE,cotton,America,amazon,fall
5233,male,1000,garter,blue,XXL,Unique,acrylic,China,shopee,fall
5234,male,900,shoes,red,S,GAP,polyester,China,Internet,fall
5235,female,1300,pants,black,XS,GU,linen,Korea,shopee,fall
5236,female,1900,shirt,pink,M,GU,silk,Europe,shopee,winter
5237,female,2000,uniforms,pink,L,GU,spandex,Europe,Adidas,spring
5238,female,2000,sweater,orange,M,NIKE,cotton,Canada,Internet,summer
5239,male,1100,garter,purple,XXXL,Adidas,lycra,China,amazon,spring
5240,male,1300,vest,green,S,GAP,cotton,Canada,amazon,spring
5241,male,100,suit,pink,L,NIKE,polyester,Taiwan,amazon,spring
5242,male,1100,louse,red,XXL,GAP,rayon,America,Internet,spring
5243,female,500,sweater,Brown,XXL,Zara,lycra,Canada,amazon,summer
5244,male,100,dress,white,XXL,NET,acetate,Korea,Internet,spring
5245,male,900,shoes,yellow,XXXL,GU,acrylic,Europe,Storefront,winter
5246,male,1300,coat,black,XL,Zara,rayon,America,Storefront,winter
5247,male,700,sweater,red,L,GAP,rayon,America,Storefront,spring
5248,female,900,suit,black,XXXL,GAP,polyester,Europe,Adidas,summer
5249,male,500,vest,purple,XSS,NET,lycra,Europe,Adidas,winter
5250,female,1600,suit,black,XXL,GAP,rayon,Korea,Storefront,fall
5251,male,1200,uniforms,white,XXXL,Adidas,nylon,Europe,shopee,winter
5252,female,700,shoes,pink,XS,NIKE,rayon,Korea,Internet,summer
5253,male,400,uniforms,pink,XXXL,Adidas,spandex,Japan,Storefront,summer
5254,male,1200,shirt,purple,M,GAP,linen,Japan,Internet,fall
5255,male,1900,suit,blue,L,GAP,acrylic,Korea,Storefront,winter
5256,female,900,uniforms,blue,XL,Adidas,rayon,Korea,Adidas,fall
5257,male,600,vest,purple,XS,GU,spandex,Taiwan,amazon,summer
5258,male,1500,uniforms,pink,XXXL,Zara,polyester,Japan,Adidas,summer
5259,male,100,garter,red,XSS,GAP,lycra,Europe,Adidas,winter
5260,male,1400,pants,purple,XS,GAP,cotton,China,Internet,summer
5261,female,800,pants,pink,L,GAP,acetate,Taiwan,Internet,spring
5262,female,1900,vest,white,XSS,Unique,acetate,Japan,Adidas,winter
5263,male,600,pants,orange,XXL,Zara,rayon,China,Storefront,spring
5264,male,900,pants,orange,S,NET,lycra,China,amazon,fall
5265,male,500,vest,green,XSS,GAP,linen,China,Internet,spring
5266,male,500,shirt,pink,L,GU,acrylic,Europe,amazon,winter
5267,male,700,pants,green,XXL,H&M,acetate,Canada,shopee,spring
5268,male,500,shoes,purple,XS,Zara,linen,America,Storefront,fall
5269,female,700,suit,yellow,XS,GU,acrylic,Korea,shopee,fall
5270,female,1200,jack,pink,XSS,NET,acrylic,America,amazon,summer
5271,female,900,uniforms,Brown,L,Zara,linen,Korea,Internet,winter
5272,female,1100,pants,black,L,Adidas,rayon,Taiwan,Storefront,fall
5273,male,400,uniforms,black,XL,GU,linen,Europe,amazon,fall
5274,female,400,louse,black,XS,GAP,lycra,China,Adidas,spring
5275,female,1200,garter,Brown,XL,H&M,linen,Taiwan,Internet,winter
5276,female,1500,pants,Brown,XXL,GAP,nylon,Japan,Internet,summer
5277,female,1100,pants,red,XL,GU,rayon,Japan,amazon,fall
5278,male,1400,vest,pink,L,NET,acrylic,Taiwan,shopee,summer
5279,female,1100,garter,black,L,Adidas,nylon,Korea,shopee,fall
5280,male,300,shoes,red,M,Unique,acetate,Taiwan,shopee,fall
5281,female,300,shirt,pink,XSS,NET,acetate,Japan,shopee,fall
5282,female,900,pants,red,XL,GAP,acetate,Japan,Storefront,fall
5283,male,1300,coat,black,XS,H&M,silk,Korea,shopee,spring
5284,female,1100,jack,Brown,M,NET,silk,Taiwan,shopee,fall
5285,male,600,sweater,orange,XL,NIKE,cotton,America,shopee,winter
5286,female,900,pants,yellow,L,GU,polyester,Taiwan,Storefront,winter
5287,male,1200,suit,orange,XXXL,H&M,spandex,Korea,amazon,spring
5288,male,700,sweater,pink,XXXL,Adidas,rayon,China,Adidas,spring
5289,male,100,shirt,purple,S,H&M,silk,Europe,Adidas,winter
5290,male,100,shoes,pink,XL,Unique,cotton,America,Storefront,spring
5291,female,300,louse,blue,XSS,Zara,polyester,Korea,Storefront,fall
5292,female,1000,vest,Brown,XXL,Unique,cotton,America,Storefront,spring
5293,male,1200,coat,yellow,XXL,Unique,acrylic,Europe,amazon,fall
5294,male,200,coat,red,XXXL,Unique,silk,Korea,Storefront,winter
5295,male,2000,dress,yellow,S,Unique,spandex,Taiwan,Internet,summer
5296,female,100,suit,purple,M,NET,rayon,Taiwan,Internet,summer
5297,male,900,coat,green,S,NIKE,cotton,Europe,shopee,spring
5298,male,1400,dress,black,S,Adidas,nylon,Japan,amazon,winter
5299,female,400,pants,yellow,XXL,GU,spandex,Taiwan,Storefront,summer
5300,female,900,pants,white,S,H&M,acetate,China,Adidas,spring
5301,female,200,sweater,purple,XS,NIKE,nylon,Canada,Internet,spring
5302,female,1700,pants,red,M,GU,rayon,America,Internet,winter
5303,female,900,uniforms,white,XS,Adidas,cotton,Canada,amazon,summer
5304,male,800,garter,white,XS,NIKE,polyester,Japan,Internet,winter
5305,female,1300,louse,Brown,L,NIKE,rayon,China,amazon,winter
5306,female,1800,louse,yellow,XSS,GAP,cotton,Canada,Adidas,winter
5307,female,100,louse,yellow,L,GU,polyester,America,Adidas,summer
5308,male,2000,garter,orange,XXXL,NET,acetate,Canada,shopee,fall
5309,female,600,shirt,yellow,XSS,Unique,polyester,Korea,Internet,summer
5310,female,1500,garter,orange,XXXL,GAP,rayon,Japan,Storefront,summer
5311,female,1800,pants,orange,XS,NET,silk,Korea,shopee,summer
5312,male,1200,shirt,red,S,Unique,linen,Taiwan,Adidas,fall
5313,male,1800,jack,green,XL,Unique,silk,Korea,Adidas,summer
5314,male,2000,louse,black,XS,Adidas,silk,America,Adidas,spring
5315,female,900,coat,Brown,M,Unique,acrylic,Europe,Adidas,winter
5316,female,2000,uniforms,Brown,M,Adidas,acrylic,China,shopee,winter
5317,female,1200,jack,pink,XXXL,Zara,nylon,Canada,Storefront,spring
5318,female,1600,louse,yellow,M,GU,acetate,Taiwan,amazon,summer
5319,female,600,uniforms,white,XXL,NIKE,cotton,Korea,Storefront,summer
5320,female,200,pants,yellow,S,NET,acetate,Japan,amazon,spring
5321,male,1100,suit,Brown,XSS,GAP,rayon,Canada,amazon,spring
5322,female,300,louse,Brown,XL,Adidas,nylon,China,Internet,spring
5323,male,200,uniforms,Brown,M,Zara,polyester,Japan,Internet,spring
5324,female,1200,pants,red,XSS,Unique,acrylic,China,Adidas,summer
5325,male,1900,suit,orange,M,Adidas,acetate,Korea,Adidas,fall
5326,male,1000,suit,yellow,XSS,Unique,nylon,China,shopee,summer
5327,male,700,uniforms,blue,XSS,NIKE,cotton,Taiwan,Adidas,spring
5328,female,100,coat,Brown,XSS,NET,linen,Japan,Internet,winter
5329,female,900,pants,Brown,L,Zara,acetate,China,shopee,fall
5330,male,2000,louse,white,XL,Adidas,acrylic,Canada,Storefront,fall
5331,female,1300,sweater,green,S,H&M,acrylic,China,Storefront,fall
5332,male,400,pants,white,S,NIKE,polyester,Taiwan,amazon,spring
5333,male,400,suit,yellow,M,NIKE,linen,Taiwan,Storefront,spring
5334,female,600,dress,green,S,Unique,acetate,China,Adidas,summer
5335,female,1800,shirt,white,M,NET,nylon,Taiwan,Adidas,spring
5336,male,500,coat,yellow,XXXL,GAP,spandex,Taiwan,shopee,summer
5337,female,700,sweater,yellow,M,Adidas,silk,Japan,Storefront,fall
5338,female,1500,coat,white,XXL,H&M,spandex,Europe,Storefront,spring
5339,male,1500,coat,Brown,M,GAP,polyester,Canada,amazon,summer
5340,male,1500,louse,orange,S,Unique,cotton,Japan,Storefront,spring
5341,male,1400,jack,Brown,XXXL,GAP,cotton,Canada,Internet,summer
5342,male,800,jack,orange,L,GAP,rayon,Canada,amazon,summer
5343,female,1000,coat,black,S,NET,rayon,Korea,shopee,winter
5344,male,1100,sweater,green,XL,Adidas,linen,Korea,Internet,winter
5345,female,1000,vest,yellow,XXL,NIKE,rayon,Europe,Adidas,winter
5346,female,2000,vest,black,M,H&M,polyester,Japan,Adidas,winter
5347,male,100,shirt,pink,S,Zara,linen,China,amazon,spring
5348,female,2000,vest,blue,XS,Adidas,nylon,Korea,amazon,spring
5349,male,800,jack,purple,XSS,GAP,cotton,Japan,Internet,winter
5350,female,1800,suit,Brown,XXXL,NET,cotton,Korea,Adidas,spring
5351,female,1200,vest,pink,XXXL,GU,rayon,Europe,amazon,summer
5352,female,1700,sweater,Brown,XS,Unique,silk,Korea,Adidas,spring
5353,male,500,pants,Brown,XSS,H&M,acrylic,Taiwan,Adidas,spring
5354,female,300,pants,Brown,XS,NIKE,acrylic,America,Internet,fall
5355,male,500,jack,black,XS,GAP,nylon,Korea,Storefront,summer
5356,male,600,suit,black,S,NET,acetate,Taiwan,Internet,spring
5357,male,1300,dress,white,XXL,Unique,polyester,America,amazon,spring
5358,female,100,coat,Brown,XS,NIKE,spandex,Japan,amazon,fall
5359,male,1900,louse,white,XS,H&M,acrylic,Canada,Adidas,fall
5360,male,1700,pants,orange,S,Zara,rayon,China,Adidas,winter
5361,female,200,sweater,blue,XXXL,Adidas,spandex,Canada,shopee,summer
5362,female,200,louse,orange,XXL,Zara,acrylic,America,Storefront,fall
5363,male,300,sweater,green,L,NIKE,acetate,Canada,Storefront,summer
5364,female,500,jack,black,S,NET,rayon,Europe,Adidas,fall
5365,male,800,suit,Brown,XSS,H&M,rayon,Korea,amazon,winter
5366,male,600,shoes,orange,XXXL,H&M,acrylic,Europe,amazon,fall
5367,male,1400,pants,pink,XL,H&M,silk,Europe,Storefront,spring
5368,male,1200,shoes,blue,L,NIKE,cotton,Japan,amazon,summer
5369,male,1600,suit,Brown,XXXL,Adidas,nylon,Canada,Internet,summer
5370,male,600,garter,red,XL,GAP,acrylic,China,Internet,fall
5371,male,600,pants,black,XXL,H&M,silk,America,amazon,winter
5372,female,1200,louse,yellow,XXL,GAP,rayon,Japan,Adidas,spring
5373,female,1900,shirt,yellow,M,Unique,silk,Korea,Adidas,fall
5374,female,1800,suit,blue,XXXL,GAP,linen,Korea,shopee,winter
5375,male,1400,pants,red,L,GU,polyester,Canada,Storefront,winter
5376,female,2000,shirt,black,XXL,NIKE,rayon,Taiwan,shopee,winter
5377,female,400,uniforms,purple,XXL,NIKE,acrylic,America,Storefront,fall
5378,female,1500,vest,white,XS,NIKE,polyester,Europe,shopee,fall
5379,female,800,dress,pink,XSS,Adidas,silk,China,Internet,fall
5380,male,800,shirt,green,M,Unique,acrylic,Japan,Adidas,spring
5381,male,1600,dress,yellow,XL,GU,spandex,Taiwan,shopee,summer
5382,female,1500,coat,purple,S,Zara,polyester,Japan,amazon,winter
5383,male,500,pants,Brown,S,H&M,acrylic,Taiwan,amazon,spring
5384,male,2000,shirt,Brown,XXXL,Unique,lycra,Taiwan,amazon,winter
5385,female,1000,pants,purple,XS,GU,acrylic,Korea,shopee,fall
5386,female,1400,jack,blue,XS,Unique,linen,Canada,Internet,winter
5387,female,1000,sweater,red,S,H&M,rayon,Canada,shopee,spring
5388,male,800,suit,orange,XXXL,Adidas,acetate,Canada,Adidas,summer
5389,female,1400,uniforms,green,XXXL,Unique,nylon,China,shopee,fall
5390,female,400,pants,black,XXL,Unique,rayon,Canada,shopee,summer
5391,male,1100,louse,Brown,M,NET,polyester,Europe,Adidas,summer
5392,male,1100,coat,orange,XS,H&M,silk,America,Adidas,summer
5393,male,1800,uniforms,blue,XXXL,GAP,spandex,Taiwan,Adidas,winter
5394,female,800,jack,pink,S,H&M,acrylic,Korea,Storefront,fall
5395,female,300,jack,red,XXL,NIKE,linen,Canada,Internet,winter
5396,male,300,vest,orange,XXL,Unique,rayon,Japan,shopee,winter
5397,male,1400,uniforms,yellow,S,GU,linen,Canada,Adidas,fall
5398,male,1000,garter,purple,XSS,GU,linen,Korea,Internet,spring
5399,male,2000,vest,yellow,S,Zara,acrylic,China,Internet,summer
5400,male,600,shirt,Brown,S,Adidas,spandex,China,Storefront,winter
5401,male,1900,pants,orange,XXXL,H&M,acrylic,America,Storefront,fall
5402,female,600,dress,Brown,L,Zara,acrylic,China,Adidas,summer
5403,female,1300,shirt,yellow,S,Adidas,lycra,Europe,amazon,spring
5404,female,1400,sweater,red,S,NIKE,acrylic,Korea,amazon,summer
5405,female,900,vest,yellow,XXL,Adidas,acetate,America,Internet,summer
5406,male,500,garter,blue,XL,NET,rayon,China,amazon,winter
5407,female,1600,suit,pink,XXXL,Adidas,polyester,Europe,Internet,fall
5408,female,800,uniforms,orange,L,Adidas,silk,America,shopee,summer
5409,female,700,sweater,red,XSS,NIKE,cotton,Europe,Adidas,winter
5410,male,1500,shoes,pink,L,GAP,spandex,Canada,Adidas,summer
5411,female,1200,sweater,blue,XXXL,NET,silk,America,Adidas,winter
5412,female,700,garter,yellow,XXL,GU,rayon,Korea,shopee,spring
5413,female,300,pants,red,XXXL,NET,linen,Canada,amazon,summer
5414,female,2000,dress,white,XL,Zara,polyester,Korea,shopee,summer
5415,male,400,pants,purple,M,GU,nylon,Korea,Adidas,fall
5416,male,300,dress,purple,XXXL,Unique,spandex,Taiwan,shopee,fall
5417,female,1600,coat,yellow,S,GU,cotton,Japan,Adidas,fall
5418,male,100,louse,orange,L,H&M,acetate,Europe,Storefront,spring
5419,male,200,uniforms,blue,XSS,NIKE,nylon,Taiwan,amazon,summer
5420,female,500,suit,pink,L,GAP,acrylic,Japan,Adidas,winter
5421,male,1500,pants,blue,XL,Zara,silk,Canada,Internet,summer
5422,female,100,dress,blue,XXXL,Zara,acrylic,Canada,Internet,spring
5423,female,1000,pants,pink,M,GAP,linen,Europe,Adidas,winter
5424,male,400,shirt,red,XSS,NET,nylon,China,amazon,winter
5425,female,1000,uniforms,white,XSS,NET,rayon,America,amazon,spring
5426,male,1200,shirt,orange,XXL,GAP,silk,Europe,shopee,spring
5427,female,1600,garter,white,M,NIKE,spandex,Canada,Adidas,summer
5428,male,600,louse,orange,S,GAP,lycra,America,amazon,summer
5429,male,600,pants,yellow,L,Unique,spandex,Taiwan,Storefront,summer
5430,male,1700,shoes,black,L,Adidas,nylon,Japan,amazon,spring
5431,female,1700,dress,orange,XXL,GU,linen,Japan,Internet,winter
5432,male,1900,shoes,red,XSS,Unique,silk,Taiwan,Internet,winter
5433,male,1200,sweater,green,M,GAP,silk,Canada,Internet,spring
5434,female,700,dress,yellow,XS,GAP,cotton,China,Storefront,winter
5435,female,200,shoes,pink,XL,Adidas,lycra,America,Storefront,fall
5436,male,300,suit,green,XSS,NET,linen,China,Internet,spring
5437,male,800,jack,purple,S,NIKE,linen,America,shopee,fall
5438,female,1400,coat,pink,XXL,H&M,acetate,Europe,amazon,spring
5439,male,700,garter,blue,M,Adidas,cotton,China,Adidas,summer
5440,female,200,uniforms,Brown,XXXL,NET,acrylic,Korea,Storefront,fall
5441,female,900,jack,black,L,Unique,lycra,Canada,Adidas,winter
5442,male,1800,uniforms,black,XL,GU,rayon,Japan,Adidas,fall
5443,female,1300,vest,white,XS,NIKE,nylon,China,amazon,spring
5444,female,1100,uniforms,red,XSS,H&M,linen,Canada,amazon,winter
5445,female,200,shirt,black,M,GAP,polyester,Europe,shopee,winter
5446,female,100,vest,black,M,Adidas,acetate,America,Storefront,fall
5447,female,1400,dress,Brown,XS,NIKE,nylon,Taiwan,shopee,spring
5448,female,300,pants,Brown,S,NIKE,nylon,Canada,Storefront,fall
5449,female,100,shirt,red,S,GU,spandex,Taiwan,Internet,spring
5450,male,900,shirt,white,S,H&M,acetate,Europe,Storefront,fall
5451,female,300,shoes,black,L,NET,nylon,China,Internet,spring
5452,female,1200,louse,Brown,XS,NET,acetate,Japan,amazon,winter
5453,female,1200,shoes,pink,L,NET,polyester,Europe,Storefront,fall
5454,male,1800,suit,Brown,XS,GAP,linen,China,Internet,summer
5455,male,200,pants,orange,XL,NIKE,nylon,Canada,Storefront,winter
5456,male,200,uniforms,Brown,M,GU,linen,Taiwan,Adidas,winter
5457,female,1400,coat,blue,M,Adidas,polyester,Canada,Internet,spring
5458,female,1100,uniforms,green,XXL,Unique,silk,Korea,amazon,winter
5459,male,400,garter,black,XS,Zara,silk,Japan,Storefront,fall
5460,female,300,louse,pink,XL,Unique,cotton,Canada,Storefront,winter
5461,male,1100,pants,yellow,L,NIKE,spandex,Taiwan,amazon,spring
5462,female,1100,vest,white,XS,H&M,spandex,Canada,shopee,winter
5463,female,1100,pants,blue,L,GU,silk,China,Adidas,summer
5464,male,800,uniforms,purple,M,NET,spandex,China,Storefront,winter
5465,male,300,garter,yellow,S,Zara,silk,Canada,Storefront,summer
5466,female,1100,garter,orange,XXL,NIKE,silk,Taiwan,Storefront,fall
5467,female,1400,coat,blue,XXL,GU,linen,Taiwan,amazon,spring
5468,male,1400,coat,purple,S,NET,nylon,Canada,shopee,fall
5469,female,1800,shirt,red,S,GAP,polyester,Canada,shopee,summer
5470,female,100,louse,purple,S,Unique,acrylic,Korea,Internet,summer
5471,male,1800,garter,orange,XXL,GAP,silk,China,Internet,fall
5472,male,100,pants,red,XS,Adidas,spandex,Japan,shopee,winter
5473,male,1300,jack,white,XXXL,Adidas,acetate,Canada,shopee,summer
5474,male,200,uniforms,blue,XS,GU,nylon,Europe,shopee,winter
5475,female,1900,uniforms,green,XXL,Adidas,silk,Japan,Storefront,spring
5476,female,1300,pants,orange,S,GU,nylon,China,Internet,summer
5477,male,1800,dress,black,XL,Adidas,lycra,Europe,Adidas,winter
5478,female,200,sweater,blue,L,GAP,lycra,Europe,Storefront,winter
5479,male,500,shoes,black,XXXL,NET,polyester,America,amazon,summer
5480,female,600,coat,blue,XL,H&M,silk,China,Adidas,winter
5481,male,500,vest,purple,L,NET,polyester,China,Internet,summer
5482,male,500,shoes,yellow,XL,NET,polyester,China,Adidas,summer
5483,female,1700,shirt,green,XS,NIKE,acetate,China,amazon,spring
5484,male,1900,garter,yellow,M,Unique,acrylic,America,Storefront,fall
5485,female,1900,uniforms,pink,S,NET,polyester,China,amazon,fall
5486,female,1000,suit,orange,XXXL,NET,cotton,America,Internet,fall
5487,male,1800,dress,purple,M,GU,polyester,China,Storefront,winter
5488,male,1200,suit,orange,XXXL,Unique,acetate,Japan,shopee,fall
5489,male,700,uniforms,white,L,Adidas,cotton,Europe,Adidas,spring
